source,filename,document_date,num_sentences,ai_statement_count,matched_ai_terms,unique_urls_count,unique_dois_count,unique_arxiv_count,has_ai
Democratic Assembly,20240130-assemblymember-irwin-calls-halt-cpuc-proposed-income-graduated-fee.txt,,1,0,,0,0,0,False
Democratic Assembly,20240130-assemblymember-valencia-issues-statement-release-city-anaheims-audit.txt,,5,0,,0,0,0,False
Democratic Assembly,20240130-assemblymember-ward-joint-authors-bill-repeal-income-based-fixed-charge.txt,,13,0,,0,0,0,False
Democratic Assembly,20240131-addis-introduces-student-privacy-protection-act.txt,,12,1,artificial intelligence,0,0,0,True
Democratic Assembly,20240201-assembly-higher-education-committee-releases-report-addressing-sex.txt,,16,0,,0,0,0,False
Democratic Assembly,20240201-assembly-speaker-robert-rivas-appoints-san-benito-county-leader-bob-tiffany.txt,,20,0,,0,0,0,False
Democratic Assembly,20240201-assemblymember-bauer-kahan-unveils-ab-2054-prevent-utility-influence.txt,,12,0,,0,0,0,False
Democratic Assembly,20240201-assemblywoman-soria-introduces-assembly-bill-2060-boost-groundwater.txt,,18,0,,0,0,0,False
Democratic Assembly,20240201-first-nation-law-require-overdose-reversing-nasal-spray-all-first-aid-kits.txt,,17,0,,0,0,0,False
Democratic Assembly,20240201-military-and-veterans-affairs-committee-chair-pilar-schiavo-introduces-bill.txt,,27,0,,0,0,0,False
Democratic Assembly,20240202-addis-bill-aims-bolster-emergency-preparedness.txt,,17,0,,0,0,0,False
Democratic Assembly,20240202-assemblymember-bonta-introduces-legislation-make-food-medicine.txt,,11,0,,0,0,0,False
Democratic Assembly,20240205-assemblymember-bauer-kahan-introduces-two-bills-ensuring-safe-and-abundant.txt,,28,0,,0,0,0,False
Democratic Assembly,20240205-assemblywoman-soria-introduces-ab-2104-address-californias-nursing-shortage.txt,,24,0,,0,0,0,False
Democratic Assembly,20240206-assemblymember-marc-berman-and-superintendent-public-instruction-thurmond.txt,,64,0,,0,0,0,False
Democratic Assembly,20240206-assemblymembers-zbur-wood-and-lowenthal-introduce-bill-create-1-billion.txt,"October 7, 2023",25,0,,0,0,0,False
Democratic Assembly,20240206-connolly-strengthens-gate-safety-regulations-response-child-fatality.txt,"July 1, 2025",25,0,,0,0,0,False
Democratic Assembly,20240206-select-committee-retail-theft-hosts-joint-hearing-assembly-public-safety.txt,"February 9, 2024",29,0,,0,0,0,False
Democratic Assembly,20240207-assemblymember-ash-kalra-california-nurses-association-introduce-calcare.txt,,41,0,,0,0,0,False
Democratic Assembly,20240208-assemblymember-bauer-kahan-senator-blakespear-and-senator-allen-partner.txt,,65,0,,0,0,0,False
Democratic Assembly,20240208-assemblymember-connolly-updates-high-school-graduation-requirements.txt,,20,0,,0,0,0,False
Democratic Assembly,20240208-assemblywoman-pilar-schiavo-announces-593000-investment-infrastructure-and.txt,"February 9, 2024",31,0,,0,0,0,False
Democratic Assembly,20240208-assemblywoman-soria-introduces-ab-2281-protect-tribal-court-judges.txt,,15,0,,0,0,0,False
Democratic Assembly,20240208-california-assembly-announces-committee-address-states-struggling-downtowns.txt,,19,0,,0,0,0,False
Democratic Assembly,20240208-new-legislation-asm-bennett-seeks-protect-californias-ocean-biodiversity.txt,,50,0,,0,0,0,False
Democratic Assembly,20240209-assemblymember-boerner-announces-e-bike-safety-training-bill.txt,,30,0,,0,0,0,False
Democratic Assembly,20240209-assemblywoman-pilar-schiavo-introduces-bill-bring-transparency-and.txt,,41,0,,0,0,0,False
Democratic Assembly,20240209-sen-hurtado-dr-bains-present-5-million-check-build-new-police-station.txt,,27,0,,0,0,0,False
Democratic Assembly,20240210-addis-introduces-education-accessibility-bills.txt,,20,0,,0,0,0,False
Democratic Assembly,20240212-assemblymember-al-muratsuchi-introduces-bill-requires-kindergarten.txt,,39,0,,0,0,0,False
Democratic Assembly,20240212-assemblymember-juan-carrillo-host-second-annual-tacos-taxes-march-2.txt,"March 2, 2023",22,0,,0,0,0,False
Democratic Assembly,20240212-bill-create-highway-signs-california-school-deaf-introduced-assemblymember.txt,,19,0,,0,0,0,False
Democratic Assembly,20240213-assemblymember-arambula-introduces-ab-2240-address-farmworker-housing-needs.txt,,35,0,,0,0,0,False
Democratic Assembly,20240213-assemblymember-connolly-announces-winner-legislative-contest.txt,,19,0,,0,0,0,False
Democratic Assembly,20240213-assemblymember-david-alvarez-introduces-bill-grant-residents-long-term-care.txt,"October 5, 2023",20,0,,0,0,0,False
Democratic Assembly,20240213-assemblymember-kalra-introduces-ab-2441-reduce-harmful-police-referrals-k.txt,,29,0,,0,0,0,False
Democratic Assembly,20240213-assemblywoman-soria-introduces-ab-2392-protect-religious-expression-and.txt,,9,0,,0,0,0,False
Democratic Assembly,20240213-bill-ensure-labor-law-education-nail-salon-industry-introduced.txt,,40,0,,0,0,0,False
Democratic Assembly,20240213-cooperative-farm-equipment-program-proposed-asm-steve-bennett.txt,,25,0,,0,0,0,False
Democratic Assembly,20240213-joint-statement-bankruptcy-court-ruling-regarding-madera-community-hospital.txt,,13,0,,0,0,0,False
Democratic Assembly,20240214-assemblymember-connolly-introduces-legislation-save-california-solar.txt,,34,0,,0,0,0,False
Democratic Assembly,20240214-assemblymember-kalra-sag-aftra-introduce-new-bill-generative-ai-performer.txt,,34,6,ai; artificial intelligence; generative ai,0,0,0,True
Democratic Assembly,20240214-assemblymember-zbur-introduces-three-bills-uplift-lgbtq-and-underserved.txt,,38,0,,0,0,0,False
Democratic Assembly,20240214-berman-introduces-bill-combat-voter-intimidation.txt,,68,0,,0,0,0,False
Democratic Assembly,20240214-bill-ban-corporations-buying-single-family-homes-use-rentals-introduced.txt,,29,0,,0,0,0,False
Democratic Assembly,20240214-california-climate-resilience-bond-gains-strong-support-bay-area.txt,,23,0,,0,0,0,False
Democratic Assembly,20240214-grow-our-own-medical-school-bill-introduced-asm-bains.txt,,30,0,,0,0,0,False
Democratic Assembly,20240214-media-advisory-assemblymember-david-alvarez-introduce-assembly-bill-2586.txt,"February 15, 2024",23,0,,0,0,0,False
Democratic Assembly,20240215-asm-steve-bennett-introduces-bill-targeting-states-single-use-plastic.txt,,20,0,,0,0,0,False
Democratic Assembly,20240215-assemblymember-alex-lee-introduces-bill-create-social-housing-california.txt,,36,0,,0,0,0,False
Democratic Assembly,20240215-assemblymember-bauer-kahan-introduces-bill-eliminate-bias-ai-decision.txt,,38,14,ai; algorithm; algorithms; artificial intelligence; automated decision; bias,2,0,0,True
Democratic Assembly,20240215-assemblymember-david-alvarez-introduces-assembly-bill-2586-open-employment.txt,,29,0,,0,0,0,False
Democratic Assembly,20240215-assemblymember-mckinnor-introduces-bill-protect-integrity-restorative.txt,,20,0,,0,0,0,False
Democratic Assembly,20240215-assemblymember-stephanie-nguyen-introduces-ab-2576-diversion-attempted.txt,,14,0,,0,0,0,False
Democratic Assembly,20240215-connolly-expands-healthy-soils-program-new-legislation.txt,,20,0,,0,0,0,False
Democratic Assembly,20240216-assemblymember-alex-lee-introduces-legislation-tackle-lbgtq-inequalities.txt,,43,1,bias,0,0,0,True
Democratic Assembly,20240217-ramos-announces-2024-bill-package.txt,,54,0,,0,0,0,False
Democratic Assembly,20240220-berman-unveils-legislation-free-tuition-wvmccd.txt,,29,0,,0,0,0,False
Democratic Assembly,20240220-mountain-view-high-school-student-inspires-berman-bill.txt,,56,0,,0,0,0,False
Democratic Assembly,20240220-new-bill-stops-landlords-denying-housing-tenants-pets.txt,,26,0,,0,0,0,False
Democratic Assembly,20240221-assemblymember-connolly-codifies-expands-beaver-restoration-program.txt,,32,0,,0,0,0,False
Democratic Assembly,20240221-assemblymember-mike-fong-introduces-legislation-exempt-victims-compensation.txt,,13,0,,0,0,0,False
Democratic Assembly,20240221-assemblymember-petrie-norris-and-survivors-announce-bill-fully-end-state.txt,,35,0,,0,0,0,False
Democratic Assembly,20240221-state-facing-budget-deficit-buildstrong-california-welcomes-new-wildfire.txt,,24,0,,0,0,0,False
Democratic Assembly,20240222-asm-bains-announces-bill-combat-newer-more-dangerous-combinations-fentanyl.txt,,27,0,,0,0,0,False
Democratic Assembly,20240222-assemblymember-arambula-introduces-ab-1915-make-emergency-opioid-overdose.txt,"July 1, 2026",36,0,,0,0,0,False
Democratic Assembly,20240222-assemblymember-zbur-introduces-three-bills-improve-californias-social.txt,,40,0,,0,0,0,False
Democratic Assembly,20240222-chiquita-canyon-landfill-legislative-letter.txt,,4,0,,0,0,0,False
Democratic Assembly,20240223-assemblymember-alex-lee-introduces-2024-housing-legislative-package.txt,,55,0,,0,0,0,False
Democratic Assembly,20240226-assemblymember-alex-lee-celebrates-black-history-month-honorees.txt,,52,0,,0,0,0,False
Democratic Assembly,20240226-assemblymember-bauer-kahan-introduces-21-ambitious-bills.txt,,63,8,ai; algorithms; artificial intelligence; bias; generative ai,0,0,0,True
Democratic Assembly,20240226-assemblywoman-pilar-schiavo-introduces-legislation-increase-job.txt,"March 2, 2024",29,0,,0,0,0,False
Democratic Assembly,20240226-california-bill-requires-drug-testing-sewage-water-track-illicit-drug-use.txt,,22,0,,0,0,0,False
Democratic Assembly,20240227-assemblymember-connolly-strengthens-community-land-trusts.txt,,20,0,,0,0,0,False
Democratic Assembly,20240227-assemblymember-valencia-issues-statement-upcoming-budget-sub-7-committee.txt,,22,0,,0,0,0,False
Democratic Assembly,20240227-bill-package-aimed-helping-older-adults-announced-asm-bains.txt,"December 31, 2030",21,0,,0,0,0,False
Democratic Assembly,20240227-co-authors-and-coalition-grow-behind-affordable-housing-bond.txt,,282,0,,0,0,0,False
Democratic Assembly,20240229-assemblymember-dr-corey-jackson-unveils-community-centric-district-bill.txt,"January 1, 2025",20,0,,0,0,0,False
Democratic Assembly,20240229-assemblymember-kalra-announces-paga-legislation-strengthen-worker.txt,,43,0,,0,0,0,False
Democratic Assembly,20240229-assemblywoman-pilar-schiavo-champions-legislation-strengthen-paid-leave.txt,,20,0,,0,0,0,False
Democratic Assembly,20240229-state-assembly-passes-resolution-urge-federal-government-address.txt,"June 27, 2023",12,0,,0,0,0,False
Democratic Assembly,20240301-assemblymember-arambula-and-state-senator-anna-caballero-host-virtual-town.txt,,38,0,,0,0,0,False
Democratic Assembly,20240301-assemblymember-david-alvarez-introduces-assembly-bill-2560-expand-coastal.txt,,17,0,,0,0,0,False
Democratic Assembly,20240301-assemblymember-gregg-hart-names-erica-flores-people-helping-people-woman.txt,,18,0,,0,0,0,False
Democratic Assembly,20240301-assemblymember-liz-ortega-thanks-governor-newsom-delivering-low-cost.txt,"February 15, 2023",42,0,,0,0,0,False
Democratic Assembly,20240304-assemblymember-dr-corey-jackson-stands-firm-against-defunding-crucial-dei.txt,,24,0,,0,0,0,False
Democratic Assembly,20240304-assemblymember-nguyen-announces-ab-3042-attorney-general-bonta-remove.txt,,16,0,,0,0,0,False
Democratic Assembly,20240304-assemblywoman-pilar-schiavo-champions-affordable-housing-solutions-foster.txt,,16,0,,0,0,0,False
Democratic Assembly,20240304-bill-stops-state-hospital-patients-violent-criminal-history-being-released.txt,,22,0,,0,0,0,False
Democratic Assembly,20240305-diane-papan-recognizes-unsung-hero-long-time-san-mateo-county-leader-nicole.txt,"March 1, 2024",21,0,,0,0,0,False
Democratic Assembly,20240307-legislators-urge-puc-reject-proposed-utility-rate-increase.txt,,42,0,,0,0,0,False
Democratic Assembly,20240307-naacp-childrens-defense-fund-and-other-state-wide-advocacy-organizations.txt,,41,0,,0,0,0,False
Democratic Assembly,20240308-assembly-budget-subcommittee-7-review-efficacy-californias-housing.txt,,29,0,,0,0,0,False
Democratic Assembly,20240311-new-bill-requires-self-driving-cars-report-accidents-and-traffic-violations.txt,,25,0,,0,0,0,False
Democratic Assembly,20240311-papan-introduces-groundbreaking-legislation-safeguard-womens-health.txt,,24,0,,0,0,0,False
Democratic Assembly,20240312-assemblymember-jesse-gabriel-celebrity-chef-tom-colicchio-unveil.txt,,30,0,,0,0,0,False
Democratic Assembly,20240312-assemblymember-ward-introduces-legislation-provide-guidelines-active.txt,,34,1,facial recognition,0,0,0,True
Democratic Assembly,20240312-assemblywoman-pilar-schiavo-calls-state-emergency-response-chiquita-canyon.txt,,21,0,,0,0,0,False
Democratic Assembly,20240312-hart-authors-legislation-address-californias-idle-oil-well-crisis.txt,,36,0,,0,0,0,False
Democratic Assembly,20240313-democracy-leaders-introduce-solutions-curb-emerging-digital-threats.txt,,45,7,ai; generative ai,0,0,0,True
Democratic Assembly,20240314-assembly-speaker-rivas-and-assemblymember-zbur-introduce-california-retail.txt,,54,0,,0,0,0,False
Democratic Assembly,20240314-central-coast-caucus-releases-2024-budget-priorities.txt,"June 15, 2024",16,0,,0,0,0,False
Democratic Assembly,20240315-three-inspiring-orange-county-leaders-honored-2024-women-year.txt,,54,0,,0,0,0,False
Democratic Assembly,20240318-assemblywoman-pilar-schiavo-champions-bill-protect-workers-wage-theft.txt,,20,0,,0,0,0,False
Democratic Assembly,20240319-assembly-bill-2318-provide-transparency-state-water-board-investments.txt,,15,0,,0,0,0,False
Democratic Assembly,20240319-assemblywoman-petrie-norris-joins-child-marriage-survivors-discuss-end.txt,,19,0,,0,0,0,False
Democratic Assembly,20240319-bill-help-law-enforcement-protect-wandering-seniors-passes-public-safety.txt,,21,0,,0,0,0,False
Democratic Assembly,20240319-legislation-safeguard-salmon-and-steelhead-trout-lethal-storm-water.txt,,13,0,,0,0,0,False
Democratic Assembly,20240319-san-francisco-giants-public-announcer-renel-brooks-moon-named-woman-year.txt,"September 22, 1948",25,0,,0,0,0,False
Democratic Assembly,20240320-assemblywoman-soria-announces-new-select-committee-distressed-hospitals.txt,,27,0,,0,0,0,False
Democratic Assembly,20240321-assemblymember-nguyen-and-assemblymember-patterson-announce-acr-150-and-ab.txt,,18,0,,0,0,0,False
Democratic Assembly,20240321-california-state-assembly-approves-concurrent-resolution-156-authored.txt,"March 25, 2024",13,0,,0,0,0,False
Democratic Assembly,20240322-addis-bill-amplify-community-choice-oil-gas.txt,,21,0,,0,0,0,False
Democratic Assembly,20240322-asm-bains-ag-partners-fight-food-insecurity-kern-county.txt,,27,0,,0,0,0,False
Democratic Assembly,20240322-assemblymember-arambula-selects-diane-phakonekham-ms-president-ceo-big.txt,,31,0,,0,0,0,False
Democratic Assembly,20240322-san-diego-leaders-announce-ab-3024-new-legislation-curb-hate-littering.txt,,41,0,,0,0,0,False
Democratic Assembly,20240325-assemblymember-dr-corey-jackson-introduces-bill-and-assembly-constitutional.txt,,36,0,,0,0,0,False
Democratic Assembly,20240326-assemblymember-alex-lee-seeks-30-million-revive-calfresh-fruit-and.txt,"January 1, 2025",77,0,,0,0,0,False
Democratic Assembly,20240328-assemblymember-jesse-gabriel-lieutenant-governor-eleni-kounalakis-announce.txt,,39,0,,0,0,0,False
Democratic Assembly,20240328-assemblymember-marc-berman-unveils-safety-reforms-school-zones-california.txt,,38,0,,0,0,0,False
Democratic Assembly,20240328-central-coast-legislative-caucus-announces-2024-bill-package.txt,,35,0,,0,0,0,False
Democratic Assembly,20240401-addis-issues-statement-highway-1-rocky-creek-collapse.txt,,17,0,,0,0,0,False
Democratic Assembly,20240401-assemblymember-alex-lee-introduces-legislation-repeal-mortgage-interest.txt,,29,0,,0,0,0,False
Democratic Assembly,20240401-california-introduces-bill-give-workers-right-disconnect-non-emergency.txt,,32,0,,0,0,0,False
Democratic Assembly,20240402-addis-tackles-gender-violence-legislation-survivors.txt,"January 1, 2024",28,0,,0,0,0,False
Democratic Assembly,20240402-asm-public-safety-committee-approves-dr-bains-bill-fight-emerging-drug.txt,"April 2, 2024",19,0,,0,0,0,False
Democratic Assembly,20240402-assemblymember-calderon-recognizes-barbara-fitzgerald-2024-legislative.txt,,56,0,,0,0,0,False
Democratic Assembly,20240402-assemblymember-ward-introduces-bill-provide-recourse-doxing-victims.txt,,30,0,,0,0,0,False
Democratic Assembly,20240402-assemblywoman-lori-d-wilson-introduces-bill-promote-equity-housing-access.txt,,28,2,fairness,0,0,0,True
Democratic Assembly,20240402-attorney-general-bonta-assemblymember-wicks-announce-legislation-modernize.txt,,52,0,,0,0,0,False
Democratic Assembly,20240402-bills-reduce-gun-violence-pass-legislative-hurdle.txt,,41,0,,0,0,0,False
Democratic Assembly,20240403-addis-bill-ratepayer-transparency-passes-first-committee.txt,,17,0,,0,0,0,False
Democratic Assembly,20240403-assembly-majority-leader-aguiar-currys-pregnancy-leave-educators-act-passes.txt,,31,1,fairness,0,0,0,True
Democratic Assembly,20240403-assemblymember-kalras-bill-protect-grieving-families-police-interrogations.txt,,31,0,,0,0,0,False
Democratic Assembly,20240403-dr-bains-effort-increase-funding-childcare-and-safety-programs-passes-first.txt,"April 3, 2024",21,0,,0,0,0,False
Democratic Assembly,20240403-papan-legislation-remove-unfair-barriers-paid-family-leave-benefits.txt,,17,0,,0,0,0,False
Democratic Assembly,20240403-speaker-robert-rivas-announces-gavilan-college-board-trustees-vice.txt,,26,0,,0,0,0,False
Democratic Assembly,20240404-assemblymember-arambula-host-community-health-and-resource-fairs-april.txt,,37,0,,0,0,0,False
Democratic Assembly,20240404-assemblywoman-lori-d-wilson-introduces-ab-2300-protect-californians-harmful.txt,,28,0,,0,0,0,False
Democratic Assembly,20240404-california-most-restrictive-methadone-state-country-new-bill-will-make-it.txt,,30,0,,0,0,0,False
Democratic Assembly,20240408-assemblymember-alex-lee-introduces-bill-protect-children-potentially.txt,,50,0,,0,0,0,False
Democratic Assembly,20240408-assemblymember-zbur-partners-mayor-bass-house-angelenos-living-rvs.txt,,25,0,,0,0,0,False
Democratic Assembly,20240408-assemblywoman-soria-senator-caballero-california-approving-57-million-loan.txt,,21,0,,0,0,0,False
Democratic Assembly,20240408-california-big-city-mayors-testify-new-committee-focused-struggling.txt,,5,0,,0,0,0,False
Democratic Assembly,20240408-legislation-tackle-ticketmaster-monopoly-empower-fans-unveiled-asm-wicks.txt,,31,0,,0,0,0,False
Democratic Assembly,20240409-ab-1960-increase-penalties-retail-theft-approved-assembly-public-safety.txt,"January 1, 2018",12,0,,0,0,0,False
Democratic Assembly,20240409-assemblymember-alvarezs-assembly-bill-2586-opportunity-all-provides-equal.txt,,26,0,,0,0,0,False
Democratic Assembly,20240409-assemblymember-gabriel-attorney-general-bonta-announce-legislation-increase.txt,,49,1,fairness,0,0,0,True
Democratic Assembly,20240409-assemblymember-hart-seeks-legislative-oversight-hearing-homelessness.txt,,15,0,,0,0,0,False
Democratic Assembly,20240409-assemblywoman-pilar-schiavo-champions-legislation-combat-retail-theft.txt,,26,0,,0,0,0,False
Democratic Assembly,20240409-bermans-public-safety-package-advances.txt,,71,4,ai; artificial intelligence,0,0,0,True
Democratic Assembly,20240409-bill-protect-residents-oil-and-gas-pollution-passes-committee.txt,,10,0,,0,0,0,False
Democratic Assembly,20240409-californians-together-against-retail-crime.txt,,22,0,,0,0,0,False
Democratic Assembly,20240409-californias-first-generation-college-celebration-day-passes-committee.txt,"November 8, 2024",12,0,,0,0,0,False
Democratic Assembly,20240409-dr-bains-bill-protect-residents-transnational-repression-clears-public.txt,"April 9, 2024",21,0,,0,0,0,False
Democratic Assembly,20240409-speaker-robert-rivas-assembly-lawmakers-announce-comprehensive-bipartisan.txt,,102,0,,0,0,0,False
Democratic Assembly,20240409-sunol-glen-unified-school-district-superintendent-recognized-woman-year.txt,,19,0,,0,0,0,False
Democratic Assembly,20240410-assemblymember-zbur-announces-bill-prevent-hate-based-gun-violence.txt,,27,1,bias,0,0,0,True
Democratic Assembly,20240410-assemblymember-zburs-bills-uplift-lgbtq-community-advance-out-first.txt,,31,0,,0,0,0,False
Democratic Assembly,20240410-bill-streamline-train-electrification-projects-passes-first-policy.txt,"April 8, 2024",27,0,,0,0,0,False
Democratic Assembly,20240410-higher-education-committee-green-lights-bains-med-school-proposal.txt,"April 10, 2024",18,0,,0,0,0,False
Democratic Assembly,20240410-port-san-diego-reform-and-accountability-act-passes-local-government.txt,,10,0,,0,0,0,False
Democratic Assembly,20240410-quirk-silvas-bill-streamlining-building-permit-process-california-advances.txt,,14,0,,0,0,0,False
Democratic Assembly,20240411-assemblymember-al-muratsuchi-introduces-california-freedom-read-act-fight.txt,,26,0,,0,0,0,False
Democratic Assembly,20240411-assemblymember-alvarezs-ab-2560-passes-housing-committee-expand-coastal.txt,,16,0,,0,0,0,False
Democratic Assembly,20240411-connolly-bills-passed-through-assembly-policy-committees.txt,,45,0,,0,0,0,False
Democratic Assembly,20240411-two-assemblymember-zburs-housing-and-homelessness-bills-advance-out-first.txt,,39,0,,0,0,0,False
Democratic Assembly,20240412-legislation-eliminate-barriers-build-more-housing-and-reform-builders.txt,,15,0,,0,0,0,False
Democratic Assembly,20240415-elected-officials-community-organizations-and-1300-volunteers-join-together.txt,,73,0,,0,0,0,False
Democratic Assembly,20240415-new-bill-ends-californias-ban-funding-drug-free-recovery-housing.txt,,32,0,,0,0,0,False
Democratic Assembly,20240415-volunteers-harvest-12000-pounds-fresh-produce-harvest-solutions-farm-during.txt,,14,0,,0,0,0,False
Democratic Assembly,20240416-assemblymember-connolly-and-colleagues-pass-title-ix-bill-package-through.txt,,20,0,,0,0,0,False
Democratic Assembly,20240416-assemblymember-david-alvarezs-bill-help-protect-california-insurance.txt,,20,0,,0,0,0,False
Democratic Assembly,20240416-assemblywoman-sorias-ab-3171-hold-fentanyl-traffickers-accountable-passes.txt,,15,0,,0,0,0,False
Democratic Assembly,20240417-assemblywoman-lori-d-wilson-introduces-assembly-bill-3259-empowering-solano.txt,,21,0,,0,0,0,False
Democratic Assembly,20240417-assemblywoman-sorias-ab-2104-and-ab-3275-pass-first-policy-committees.txt,,50,0,,0,0,0,False
Democratic Assembly,20240417-dr-bains-plan-expand-access-addiction-treatment-clears-major-hurdles.txt,,29,0,,0,0,0,False
Democratic Assembly,20240417-new-poll-strong-majority-voters-support-housing-bond-november-ballot.txt,"April 4, 2024",64,0,,0,0,0,False
Democratic Assembly,20240418-connolly-passes-wildfire-insurance-bill-through-policy-committee.txt,,17,0,,0,0,0,False
Democratic Assembly,20240418-legislation-empower-first-generation-college-students-advances-assembly.txt,,18,0,,0,0,0,False
Democratic Assembly,20240418-state-assembly-fentanyl-committee-calls-emergency-efforts-increase-access-0.txt,,31,0,,0,0,0,False
Democratic Assembly,20240422-assemblymember-alvarezs-bill-would-provide-residents-long-term-care.txt,,15,0,,0,0,0,False
Democratic Assembly,20240422-assemblywoman-lori-d-wilson-introduces-bill-ab-2229-enhance-comprehensive-0.txt,,17,0,,0,0,0,False
Democratic Assembly,20240422-sacramento-county-da-thien-ho-and-mothers-against-drunk-driving-join.txt,,31,0,,0,0,0,False
Democratic Assembly,20240423-assemblymember-alvarez-city-san-diego-partnering-water-and-storm-channel.txt,,23,0,,0,0,0,False
Democratic Assembly,20240423-assemblymember-kalra-releases-statement-ab-2200-calcares-passage-first.txt,,14,0,,0,0,0,False
Democratic Assembly,20240423-assemblymember-zbur-holds-first-district-51-advisory-committee-meeting.txt,,43,0,,0,0,0,False
Democratic Assembly,20240423-assemblywoman-schiavos-legislation-support-vulnerable-homeowners-advances.txt,,23,0,,0,0,0,False
Democratic Assembly,20240423-california-latino-legislative-caucus-announces-ab-2131-valencia-priority.txt,,17,0,,0,0,0,False
Democratic Assembly,20240423-caucus-legislativo-latino-de-california-anuncia-ab-2131-valencia-como-un.txt,,17,0,,0,0,0,False
Democratic Assembly,20240424-addis-issues-statement-passing-delaine-eastin.txt,,12,0,,0,0,0,False
Democratic Assembly,20240424-addis-joins-governor-newsom-womens-caucus-abortion-access-bill.txt,,11,0,,0,0,0,False
Democratic Assembly,20240424-assemblymember-bauer-kahans-bill-ensure-equitable-menopause-coverage-passes.txt,,13,0,,0,0,0,False
Democratic Assembly,20240424-assemblymember-boerners-bills-lower-utility-rates-clears-first-hurdle.txt,,26,0,,0,0,0,False
Democratic Assembly,20240424-bill-ban-sale-anti-aging-cosmetic-products-children-and-preteens-passes-key.txt,"April 23, 2024",77,0,,0,0,0,False
Democratic Assembly,20240424-legislation-allow-california-state-university-award-international-joint.txt,,14,0,,0,0,0,False
Democratic Assembly,20240425-assemblymember-bauer-kahan-authors-bill-protect-childrens-data-ai.txt,,15,6,ai; artificial intelligence,0,0,0,True
Democratic Assembly,20240425-assemblymember-david-alvarezs-reconnecting-communities-redevelopment-act.txt,,10,0,,0,0,0,False
Democratic Assembly,20240425-assemblymember-kalra-celebrates-passage-ab-2441-reduce-harmful-police.txt,,32,0,,0,0,0,False
Democratic Assembly,20240425-assemblymember-stephanie-nguyen-announces-ab-2576-address-mental-health.txt,"April 24, 2024",14,0,,0,0,0,False
Democratic Assembly,20240425-california-housing-security-act-advances-out-assembly-housing-and-community.txt,,19,0,,0,0,0,False
Democratic Assembly,20240425-ramos-congratulates-bonta-securing-justice-indian-country.txt,"March 9, 2020",23,0,,0,0,0,False
Democratic Assembly,20240425-youth-and-mental-health-advocates-call-health-interventions-students.txt,"July 1, 2026",48,0,,0,0,0,False
Democratic Assembly,20240426-assemblymember-pellerin-comments-ab-2654-fong-assembly-elections-committee.txt,"April 25, 2024",6,0,,0,0,0,False
Democratic Assembly,20240426-senator-becker-and-assemblymember-berman-present-symbolic-state-check.txt,,40,1,bias,0,0,0,True
Democratic Assembly,20240427-addis-discusses-restorative-justice-practices-aptos-community-event.txt,,11,0,,0,0,0,False
Democratic Assembly,20240429-california-wants-regulate-new-drug-being-sold-across-state.txt,,23,0,,0,0,0,False
Democratic Assembly,20240430-assemblymember-zbur-requests-investigation-potential-violations-title-vi.txt,,49,0,,0,0,0,False
Democratic Assembly,20240430-assemblywoman-schiavo-introduces-click-cancel-bill-protect-consumers.txt,,21,0,,0,0,0,False
Democratic Assembly,20240430-majority-leader-aguiar-curry-bill-empower-survivors-sexual-assault-against.txt,,47,0,,0,0,0,False
Democratic Assembly,20240430-social-housing-legislation-assemblymember-alex-lee-passes-first-hurdle.txt,,36,0,,0,0,0,False
Democratic Assembly,20240501-assemblymember-zbur-responds-violence-ucla.txt,,11,0,,0,0,0,False
Democratic Assembly,20240502-assemblymember-rick-chavez-zbur-requests-federal-civil-rights-investigation.txt,,38,0,,0,0,0,False
Democratic Assembly,20240502-bill-ban-corporate-owned-single-family-homes-rentals-passes-first-policy.txt,,36,0,,0,0,0,False
Democratic Assembly,20240502-legislators-coalition-call-1-billion-fund-crucial-seaport-infrastructure.txt,,56,0,,0,0,0,False
Democratic Assembly,20240503-addis-honors-kate-daniels-holocaust-remembrance-day.txt,,15,0,,0,0,0,False
Democratic Assembly,20240503-assemblymember-zbur-holds-district-51-neighborhood-and-community-advisory.txt,,40,0,,0,0,0,False
Democratic Assembly,20240503-icymi-assemblymember-zbur-honors-descendant-holocaust-survivor-assembly.txt,,36,0,,0,0,0,False
Democratic Assembly,20240505-assemblymember-valencia-releases-statement-upcoming-budget-sub-7-hearing.txt,,18,0,,0,0,0,False
Democratic Assembly,20240506-assemblywoman-soria-recognizes-farmer-joe-l-del-bosque-2024-latino-spirit.txt,,25,0,,0,0,0,False
Democratic Assembly,20240506-historic-moment-assembly-floor-first-california-native-american-delivers.txt,,26,0,,0,0,0,False
Democratic Assembly,20240507-assemblywoman-pilar-schiavo-announces-key-progress-legislation-package.txt,,60,0,,0,0,0,False
Democratic Assembly,20240507-zbur-nominates-nancy-sutley-latino-spirit-awards-honoree.txt,"May 6, 2024",22,0,,0,0,0,False
Democratic Assembly,20240508-assemblymember-mike-gipson-visits-port-san-diego-his-last-stop-touring.txt,"May 8, 2024",29,0,,0,0,0,False
Democratic Assembly,20240509-ca-introduces-landmark-bill-quickly-convert-empty-downtown-office-buildings.txt,,23,0,,0,0,0,False
Democratic Assembly,20240509-quirk-silvas-legislation-mental-health-support-advances-senate.txt,,21,0,,0,0,0,False
Democratic Assembly,20240510-addis-issues-statement-may-revise.txt,,10,0,,0,0,0,False
