Name,district,party,title,link,date
LETICIA CASTILLO,R-58,Republican,We Stood Up & Delayed the Radical Agenda of the Supermajority,https://ad58.asmrc.org/2025/01/30/we-stood-up-delayed-the-radical-agenda-of-the-supermajority/,"January 30, 2025"
LETICIA CASTILLO,R-58,Republican,Assemblywoman Leticia Castillo Introduced First Bill Aimed at Promoting Adoption for Teens Facing Unplanned Pregnancies,https://ad58.asmrc.org/2025/01/28/assemblywoman-leticia-castillo-introduced-first-bill-aimed-at-promoting-adoption-for-teens-facing-unplanned-pregnancies/,"January 28, 2025"
LETICIA CASTILLO,R-58,Republican,**Media Advisory** California Legislator Commends Efforts to Protect Migrant Children and Teases Upcoming Action,https://ad58.asmrc.org/2025/01/27/media-advisory-california-legislator-commends-efforts-to-protect-migrant-children-and-teases-upcoming-action/,"January 27, 2025"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli Calls on Governor Newsom to Convene Special Session on Wildfires,https://ad63.asmrc.org/2025/01/08/asm-bill-essayli-calls-on-governor-newsom-to-convene-special-session-on-wildfires/,"January 8, 2025"
BILL ESSAYLI,R-63,Republican,Federal Prosecutors Step In To Bring Justice for Attempted Murder Victim Ret. Sheriff’s Deputy Meagan McCarthy,https://ad63.asmrc.org/2024/07/31/federal-prosecutors-step-in-to-bring-justice-for-attempted-murder-victim-ret-sheriffs-deputy-meagan-mccarthy/,"July 31, 2024"
BILL ESSAYLI,R-63,Republican,"Radical Gender Politics Costs California Jobs, Tax Revenue: Elon Musk Pulls Companies Out of State Following Newsom Signing AB 1955",https://ad63.asmrc.org/2024/07/16/radical-gender-politics-costs-california-jobs-tax-revenue-elon-musk-pulls-companies-out-of-state-following-newsom-signing-ab-1955/,"July 16, 2024"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli Condemns Gavin Newsom Signing Dangerous Parent Secrecy Bill AB 1955,https://ad63.asmrc.org/2024/07/15/asm-bill-essayli-condemns-gavin-newsom-signing-dangerous-parent-secrecy-bill-ab-1955/,"July 15, 2024"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli Reacts to Assembly Candidate Cervantes DUI Conviction,https://ad63.asmrc.org/2023/08/30/asm-bill-essayli-reacts-to-assembly-candidate-cervantes-dui-conviction/,"August 30, 2023"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli Responds to AG Rob Bonta’s Lawsuit Against Chino Valley USD,https://ad63.asmrc.org/2023/08/28/asm-bill-essayli-responds-to-ag-rob-bontas-lawsuit-against-chino-valley-usd/,"August 28, 2023"
BILL ESSAYLI,R-63,Republican,Asm. Essayli Demands Attorney General Rob Bonta Provide Legal Basis for Chino Valley USD Investigation,https://ad63.asmrc.org/2023/08/07/asm-essayli-demands-attorney-general-rob-bonta-provide-legal-basis-for-chino-valley-usd-investigation/,"August 7, 2023"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli Applauds Supreme Court for Outlawing Affirmative Action,https://ad63.asmrc.org/2023/06/29/asm-bill-essayli-applauds-supreme-court-for-outlawing-affirmative-action/,"June 29, 2023"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli Announces HR 51 to Hold Politicians Accountable for DUI,https://ad63.asmrc.org/2023/06/26/asm-bill-essayli-announces-hr-51-to-hold-politicians-accountable-for-dui/,"June 26, 2023"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli To Call for Floor Vote on Gun Violence Sentencing Enhancements,https://ad63.asmrc.org/2023/05/30/asm-bill-essayli-to-call-for-floor-vote-on-gun-violence-sentencing-enhancements/,"May 30, 2023"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli To Call for Floor Vote on Bowie’s Law,https://ad63.asmrc.org/2023/05/18/asm-bill-essayli-to-call-for-floor-vote-on-bowies-law/,"May 18, 2023"
BILL ESSAYLI,R-63,Republican,Asm. Essayli to Host School Safety Town Hall Following Violence at King High School,https://ad63.asmrc.org/2023/05/12/asm-essayli-to-host-school-safety-town-hall-following-violence-at-king-high-school/,"May 12, 2023"
BILL ESSAYLI,R-63,Republican,Assemblyman Essayli Introduces AJR 6 Calling for Immediate Pause to Artificial Intelligence Development,https://ad63.asmrc.org/2023/05/05/assemblyman-essayli-introduces-ajr-6-calling-for-immediate-pause-to-artificial-intelligence-development/,"May 5, 2023"
BILL ESSAYLI,R-63,Republican,Assemblyman Essayli Urges Governor to Join Public Support for Fentanyl Legislation,https://ad63.asmrc.org/2023/04/25/assemblyman-essayli-urges-governor-to-join-public-support-for-fentanyl-legislation/,"April 25, 2023"
BILL ESSAYLI,R-63,Republican,"Bowie’s Law, AB 595, Passes Unanimously Out of Committee",https://ad63.asmrc.org/2023/04/11/bowies-law-ab-595-passes-unanimously-out-of-committee/,"April 11, 2023"
BILL ESSAYLI,R-63,Republican,Asm. Bill Essayli Announces AB 1314 to Protect Parents’ Rights,https://ad63.asmrc.org/2023/03/13/asm-bill-essayli-announces-ab-1314-to-protect-parents-rights/,"March 13, 2023"
BILL ESSAYLI,R-63,Republican,"Asm. Bill Essayli Announces Bowie’s Law, AB 595, Which Will Save Pets from Euthanasia",https://ad63.asmrc.org/2023/02/10/asm-bill-essayli-announces-bowies-law-ab-595-which-will-save-pets-from-euthanasia/,"February 10, 2023"
BILL ESSAYLI,R-63,Republican,Assemblyman Bill Essayli Joins Law Enforcement at Public Safety Press Conference; Introduces AB 328,https://ad63.asmrc.org/2023/01/30/assemblyman-bill-essayli-joins-law-enforcement-at-public-safety-press-conference-introduces-ab-328/,"January 30, 2023"
BILL ESSAYLI,R-63,Republican,"Assemblyman Bill Essayli Appointed to Key Policy Committees, Caucus Leadership Post",https://ad63.asmrc.org/2023/01/18/assemblyman-bill-essayli-appointed-to-key-policy-committees-caucus-leadership-post/,"January 18, 2023"
BILL ESSAYLI,R-63,Republican,Assemblyman Bill Essayli Mourns Line of Duty Death of Riverside County Sheriff’s Deputy Isaiah Cordero,https://ad63.asmrc.org/2022/12/29/assemblyman-bill-essayli-mourns-line-of-duty-death-of-riverside-county-sheriffs-deputy-isaiah-cordero/,"December 29, 2022"
BILL ESSAYLI,R-63,Republican,Bill Essayli Sworn In to Represent 63rd Assembly District,https://ad63.asmrc.org/2022/12/05/bill-essayli-sworn-in-to-represent-63rd-assembly-district/,"December 5, 2022"
TRI TA,R-70,Republican,Assemblyman Tri Ta Releases Statement on Congressional Representatives Meeting with Communist Vietnamese Officials,https://ad70.asmrc.org/2025/03/28/assemblyman-tri-ta-releases-statement-on-congressional-representatives-meeting-with-communist-vietnamese-officials/,"March 28, 2025"
TRI TA,R-70,Republican,Assemblyman Tri Ta Celebrates Committee Passage of Utility Rate Cap Bill,https://ad70.asmrc.org/2025/03/27/assemblyman-tri-ta-celebrates-committee-passage-of-utility-rate-cap-bill/,"March 27, 2025"
TRI TA,R-70,Republican,Assemblyman Tri Ta Introduces Bill to Correct Racial Targeting   in State Employment Law,https://ad70.asmrc.org/2025/02/11/assemblyman-tri-ta-introduces-bill-to-correct-racial-targeting-in-state-employment-law/,"February 11, 2025"
TRI TA,R-70,Republican,Assemblyman Tri Ta Applauds the Passage of Critical  Bipartisan Wildfire Funding Package,https://ad70.asmrc.org/2025/01/23/assemblyman-tri-ta-applauds-the-passage-of-critical-bipartisan-wildfire-funding-package/,"January 23, 2025"
TRI TA,R-70,Republican,Assemblyman Tri Ta Announces Legislation to Curb Excessive  Consumer Utility Rate Increases,https://ad70.asmrc.org/2025/01/22/assemblyman-tri-ta-announces-legislation-to-curb-excessive-consumer-utility-rate-increases/,"January 22, 2025"
TRI TA,R-70,Republican,Assemblyman Tri Ta Releases Statement Following Former Supervisor Andrew Do’s Guilty Plea,https://ad70.asmrc.org/2024/10/22/assemblyman-tri-ta-releases-statement-following-former-supervisor-andrew-dos-guilty-plea/,"October 22, 2024"
TRI TA,R-70,Republican,Assemblyman Tri Ta Announces Passage of Landmark Legislation to Include Mendez v. Westminster Civil Rights Case in School Curriculum,https://ad70.asmrc.org/2024/09/23/assemblyman-tri-ta-announces-passage-of-landmark-legislation-to-include-mendez-v-westminster-civil-rights-case-in-school-curriculum-cloned-4667/,"September 23, 2024"
TRI TA,R-70,Republican,Assemblyman Tri Ta Announces Passage of Landmark Legislation to Include Mendez v. Westminster Civil Rights Case in School Curriculum,https://ad70.asmrc.org/2024/08/29/assemblyman-tri-ta-announces-legislation-on-regional-approach-to-homelessness-signed-into-law-cloned-4657/,"August 29, 2024"
TRI TA,R-70,Republican,Assemblyman Tri Ta Announces Legislation on Regional Approach to Homelessness Signed into Law,https://ad70.asmrc.org/2024/07/16/assemblyman-tri-ta-celebrates-la-county-board-of-supervisors-decision-regarding-changing-offensive-jane-fonda-day-cloned-4530/,"July 16, 2024"
TRI TA,R-70,Republican,Assemblyman Tri Ta Celebrates LA County Board of Supervisors Decision Regarding Changing Offensive “Jane Fonda Day”,https://ad70.asmrc.org/2024/05/10/assemblyman-tri-ta-celebrates-la-county-board-of-supervisors-decision-regarding-changing-offensive-jane-fonda-day/,"May 10, 2024"
TRI TA,R-70,Republican,Assemblyman Tri Ta Announces Bipartisan Effort Calling on the L.A. County Board of Supervisors to Rescind Offensive “Jane Fonda Day”,https://ad70.asmrc.org/2024/05/07/assemblyman-tri-ta-announces-bipartisan-effort-calling-on-the-l-a-county-board-of-supervisors-to-rescind-offensive-jane-fonda-day/,"May 7, 2024"
TRI TA,R-70,Republican,Assemblyman Tri Ta Releases Statement Following Designation of April 30 as “Jane Fonda Day” by the Los Angeles County Board of Supervisors,https://ad70.asmrc.org/2024/05/01/assemblyman-tri-ta-releases-statement-following-designation-of-april-30-as-jane-fonda-day-by-the-los-angeles-county-board-of-supervisors/,"May 1, 2024"
TRI TA,R-70,Republican,Assemblyman Tri Ta Releases Statement on College Protests,https://ad70.asmrc.org/2024/05/01/assemblyman-tri-ta-releases-statement-on-college-protests/,"May 1, 2024"
TRI TA,R-70,Republican,Assemblyman Ta Passes Bipartisan Bill Out of Committee to Place Landmark Civil Rights Case in California Textbooks,https://ad70.asmrc.org/2024/03/25/assemblyman-ta-and-senator-umberg-announce-legislation-to-incorporate-landmark-mexican-american-civil-rights-case-into-school-curriculum-cloned-4223/,"March 25, 2024"
TRI TA,R-70,Republican,Assemblyman Ta and Senator Umberg Announce Legislation to Incorporate Landmark Mexican-American Civil Rights Case into School Curriculum,https://ad70.asmrc.org/2024/01/09/assemblyman-ta-passes-bipartisan-bill-out-of-committee-to-place-landmark-civil-rights-case-in-california-textbooks/,"January 9, 2024"
TRI TA,R-70,Republican,Assemblyman Tri Ta Announces Legislation to  End Archaic Time Changes,https://ad70.asmrc.org/2023/11/08/assemblyman-tri-ta-announces-legislation-to-end-archaic-time-changes/,"November 8, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Rated Among Four Legislators to Receive a 100% Rating from  the Orange County Business Council,https://ad70.asmrc.org/2023/11/01/assemblyman-tri-ta-rated-among-four-legislators-to-receive-a-100-rating-from-the-orange-county-business-council/,"November 1, 2023"
TRI TA,R-70,Republican,Governor Newsom Signs Tri Ta’s Legislation to Reform HOA Elections and Protect Homeowners’ Rights,https://ad70.asmrc.org/2023/10/13/governor-newsom-signs-tri-tas-legislation-to-reform-hoa-elections-and-protect-homeowners-rights/,"October 13, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Announces the Governor Signing Two  Bills on Public Safety,https://ad70.asmrc.org/2023/07/24/assemblyman-tri-ta-announces-the-governor-signing-two-bills-on-public-safety/,"July 24, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Announces State Budget Funding to the Fountain Valley Community Foundation for   Universally Accessible Playground,https://ad70.asmrc.org/2023/07/11/assemblyman-tri-ta-announces-state-budget-funding-to-the-fountain-valley-community-foundation-for-universally-accessible-playground/,"July 11, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta’s Resolution Designating “Surf City USA” Interchange Advances to the Assembly Floor,https://ad70.asmrc.org/2023/07/07/assemblyman-tri-tas-resolution-designating-surf-city-usa-interchange-advances-to-the-assembly-floor/,"July 7, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta’s Legislation to Expand Educational Opportunity Signed into Law,https://ad70.asmrc.org/2023/06/30/assemblyman-tri-tas-legislation-to-expand-educational-opportunity-signed-into-law/,"June 30, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Calls on Governor Newsom to  Halt July 1 Gas Tax Increase,https://ad70.asmrc.org/2023/06/13/assemblyman-tri-ta-calls-on-governor-newsom-to-halt-july-1-gas-tax-increase/,"June 13, 2023"
TRI TA,R-70,Republican,"Assemblyman Tri Ta Passes Three More Bipartisan Bills out of the Assembly, Joining Three Others Already in the Senate",https://ad70.asmrc.org/2023/06/05/assemblyman-tri-ta-passes-three-more-bipartisan-bills-out-of-the-assembly-joining-three-others-already-in-the-senate/,"June 5, 2023"
TRI TA,R-70,Republican,Sacramento Elitists Block Legislation to Protect Consumers from High Energy Prices,https://ad70.asmrc.org/2023/05/19/assemblyman-tri-ta-introduces-legislation-to-protect-californians-from-ai-generated-deepfakes-cloned-4029/,"May 19, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Introduces Legislation to Protect Californians from AI Generated Deepfakes,https://ad70.asmrc.org/2023/04/07/assemblyman-tri-ta-introduces-legislation-to-protect-californians-from-ai-generated-deepfakes/,"April 7, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Introduces Legislation to Keep Utility Costs Affordable,https://ad70.asmrc.org/2023/04/07/assemblyman-tri-ta-introduces-legislation-to-keep-utility-costs-affordable/,"April 7, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Introduces AB 778 to Help Struggling Small Businesses,https://ad70.asmrc.org/2023/02/23/assemblyman-tri-ta-introduces-ab-778-to-help-struggling-small-businesses/,"February 23, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Leading Efforts to Lower Natural Gas Prices,https://ad70.asmrc.org/2023/01/30/assemblyman-tri-ta-leading-efforts-to-lower-natural-gas-prices/,"January 30, 2023"
TRI TA,R-70,Republican,Assemblyman Tri Ta Introduces Legislation to Fight Gun Violence,https://ad70.asmrc.org/2023/01/17/assemblyman-tri-ta-introduces-legislation-to-fight-gun-violence/,"January 17, 2023"
TRI TA,R-70,Republican,"Assemblymembers Tri Ta, Phillip Chen, and Laurie Davies Call on California Public Utilities Commission to Investigate High Natural Gas Prices and to Advance Climate Credit to Consumers",https://ad70.asmrc.org/2023/01/12/assemblymembers-tri-ta-phillip-chen-and-laurie-davies-call-on-california-public-utilities-commission-to-investigate-high-natural-gas-prices-and-to-advance-climate-credit-to-consumers/,"January 12, 2023"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON ADVANCES TEN BILLS TO STATE SENATE,https://ad72.asmrc.org/2025/06/18/assemblymember-dixon-advances-ten-bills-to-state-senate/,"June 18, 2025"
DIANE DIXON,R-72,Republican,Legislative Democrats Pass Bloated Budget,https://ad72.asmrc.org/2025/06/13/legislative-democrats-pass-bloated-budget/,"June 13, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON CELEBRATES SCAQMD DECISION,https://ad72.asmrc.org/2025/06/06/assemblymember-dixon-celebrates-scaqmd-decision/,"June 6, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON SHARES CONCERNS AT CEC MEETING FOR PROPOSED BATTERY STORAGE LOCATION IN SOUTH ORANGE COUNTY,https://ad72.asmrc.org/2025/05/30/assemblymember-dixon-shares-concerns-at-cec-meeting-for-proposed-battery-storage-location-in-south-orange-county/,"May 30, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON HONORS SMALL BUSINESSES,https://ad72.asmrc.org/2025/05/29/assemblymember-dixon-honors-small-businesses/,"May 29, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON RECOGNIZES MAY AS SKIN CANCER AWARENESS MONTH,https://ad72.asmrc.org/2025/05/27/assemblymember-dixon-recognizes-may-as-skin-cancer-awareness-month/,"May 27, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON RECOGNIZES THE FOUNDATION OF LAGUNA WOODS VILLAGE AS NON-PROFIT OF THE YEAR,https://ad72.asmrc.org/2025/05/21/assemblymember-dixon-recognizes-the-foundation-of-laguna-woods-village-as-non-profit-of-the-year/,"May 21, 2025"
DIANE DIXON,R-72,Republican,SCAQMD Considering Banning Natural Gas Furnaces and Water Heaters,https://ad72.asmrc.org/2025/05/20/scaqmd-considering-banning-natural-gas-furnaces-and-water-heaters/,"May 20, 2025"
DIANE DIXON,R-72,Republican,Governor Blames President During Budget Revise Presentation,https://ad72.asmrc.org/2025/05/14/governor-blames-president-during-budget-revise-presentation/,"May 14, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON PROVIDES STATEMENT ON AB 379,https://ad72.asmrc.org/2025/05/07/assemblymember-dixon-provides-statement-on-ab-379/,"May 7, 2025"
DIANE DIXON,R-72,Republican,AB 1356 PASSES THROUGH ASSEMBLY HEALTH COMMITTEE,https://ad72.asmrc.org/2025/05/02/ab-1356-passes-through-assembly-health-committee/,"May 2, 2025"
DIANE DIXON,R-72,Republican,PUBLIC SAFETY MEASURES: AB 392 AND AB 426 PASS THROUGH ASSEMBLY JUDICIARY COMMITTEE,https://ad72.asmrc.org/2025/04/23/public-safety-measures-ab-392-and-ab-426-pass-through-assembly-judiciary-committee/,"April 23, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON PRESENTS HR 17 IN HONOR OF WOMEN IN CARPENTRY,https://ad72.asmrc.org/2025/03/25/assemblymember-dixon-presents-hr-17-in-honor-of-women-in-carpentry/,"March 25, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON ANNOUNCES HER 2025 WOMEN OF THE YEAR FOR THE 72ND ASSEMBLY DISTRICT,https://ad72.asmrc.org/2025/03/25/assemblymember-dixon-announces-her-2025-women-of-the-year-for-the-72nd-assembly-district/,"March 25, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON CELEBRATES NEWPORT BEACH’S NEW TRASH INTERCEPTOR,https://ad72.asmrc.org/2025/03/07/assemblymember-dixon-celebrates-newport-beachs-new-trash-interceptor/,"March 7, 2025"
DIANE DIXON,R-72,Republican,"ASSEMBLYMEMBERS DIXON, DAVIES AND SANCHEZ HOST WOMEN’S FINANCIAL FREEDOM CONFERENCE",https://ad72.asmrc.org/2025/03/06/assemblymembers-dixon-davies-and-sanchez-host-womens-financial-freedom-conference/,"March 6, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON INTRODUCES WILDFIRE BILL PACKAGE,https://ad72.asmrc.org/2025/02/14/assemblymember-dixon-introduces-wildfire-bill-package/,"February 14, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON INTRODUCES BILL TO ENSURE SAFETY AND CONSENT WHEN UPLOADING SEXUALLY EXPLICIT MATERIAL TO ADULT MEDIA SITES,https://ad72.asmrc.org/2025/02/05/assemblymember-dixon-reintroduces-bill-to-support-youth-foster-moms-2/,"February 5, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON REINTRODUCES BILL TO SUPPORT YOUTH FOSTER MOMS,https://ad72.asmrc.org/2025/02/04/assemblymember-dixon-reintroduces-bill-to-support-youth-foster-moms/,"February 4, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON INTRODUCES HR 5 FOR HUMAN TRAFFICKING PREVENTION MONTH – JOINED BY OC SHERIFF AND WAYMAKERS,https://ad72.asmrc.org/2025/01/29/assemblymember-dixon-introduces-hr-5-for-human-trafficking-prevention-month-joined-by-oc-sheriff-and-waymakers/,"January 29, 2025"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON PROVIDES STATEMENT ON NINTH CIRCUIT OPINION ON REGULATING RESIDENTIAL DRUG AND ALCOHOL RECOVERY TREATMENT FACILITIES,https://ad72.asmrc.org/2024/12/05/assemblymember-dixon-provides-statement-on-ninth-circuit-opinion-on-regulating-residential-drug-and-alcohol-recovery-treatment-facilities/,"December 5, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON INTRODUCES FIRST BILL IN RESIDENTIAL AND TREATMENT RECOVERY FACILITIES LEGISLATIVE PACKAGE,https://ad72.asmrc.org/2024/12/03/assemblymember-dixon-introduces-first-bill-in-residential-and-treatment-recovery-facilities-legislative-package/,"December 3, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON HONORS VETERANS OF THE YEAR,https://ad72.asmrc.org/2024/11/15/assemblymember-dixon-honors-veterans-of-the-year/,"November 15, 2024"
DIANE DIXON,R-72,Republican,CONTACT THE GOVERNOR’S OFFICE TO VOICE YOUR CONCERN ABOUT THE LOW CARBON FUEL STANDARD VOTE,https://ad72.asmrc.org/2024/11/15/contact-the-governors-office-to-voice-your-concern-about-the-low-carbon-fuel-standard-vote/,"November 15, 2024"
DIANE DIXON,R-72,Republican,STATE AUDITOR RELEASES CRITICAL AUDIT OF DEPARTMENT OF HEALTH CARE SERVICES’ OVERSIGHT OF DRUG & ALCOHOL TREATMENT FACILITIES,https://ad72.asmrc.org/2024/10/28/state-auditor-releases-critical-audit-of-department-of-health-care-services-oversight-of-drug-alcohol-treatment-facilities/,"October 28, 2024"
DIANE DIXON,R-72,Republican,BLACK ABALONE OFFICIALLY CA STATE SEASHELL,https://ad72.asmrc.org/2024/10/01/black-abalone-officially-ca-state-seashell/,"October 1, 2024"
DIANE DIXON,R-72,Republican,GOVERNOR SIGNS MORE DIXON BILLS INTO LAW,https://ad72.asmrc.org/2024/09/26/governor-signs-more-dixon-bills-into-law/,"September 26, 2024"
DIANE DIXON,R-72,Republican,JOIN ASSEMBLYMEMBER DIXON FOR A TOWN HALL ON FENTANYL,https://ad72.asmrc.org/2024/09/26/join-assemblymember-dixon-for-a-town-hall-on-fentanyl/,"September 26, 2024"
DIANE DIXON,R-72,Republican,JOIN ASSEMBLYMEMBER DIXON FOR CALIFORNIA COASTAL CLEANUP DAY!,https://ad72.asmrc.org/2024/09/16/join-assemblymember-dixon-for-california-coastal-cleanup-day/,"September 16, 2024"
DIANE DIXON,R-72,Republican,JOIN ASSEMBLYMEMBER DIXON AND YOUR LOCAL OFFICERS FOR A CUP OF COFFEE,https://ad72.asmrc.org/2024/09/10/join-assemblymember-dixon-and-your-local-officers-for-a-cup-of-coffee/,"September 10, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON PREDICTS HIGHER GAS PRICES COMING FROM NEWSOM’S CONTROL OF THE MARKETPLACE,https://ad72.asmrc.org/2024/09/04/assemblymember-dixon-predicts-higher-gas-prices-coming-from-newsoms-control-of-the-marketplace/,"September 4, 2024"
DIANE DIXON,R-72,Republican,AUTHOR PLANS TO TABLE BILL ALLOWING RELEASE OF MURDERERS,https://ad72.asmrc.org/2024/08/30/author-plans-to-table-bill-allowing-release-of-murderers/,"August 30, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON RECOGNIZES NATIONAL FENTANYL PREVENTION AND AWARENESS DAY,https://ad72.asmrc.org/2024/08/21/assemblymember-dixon-recognizes-national-fentanyl-prevention-and-awareness-day/,"August 21, 2024"
DIANE DIXON,R-72,Republican,MARK YOUR CALENDAR: ASSEMBLYMEMBER DIXON TO DEDICATE THE MARIAN BERGESON MEMORIAL BRIDGE,https://ad72.asmrc.org/2024/08/13/mark-your-calendar-assemblymember-dixon-to-dedicate-the-marian-bergeson-memorial-bridge/,"August 13, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON HOLDS DISTRICT ADVISORY MEETINGS,https://ad72.asmrc.org/2024/08/08/assemblymember-dixon-holds-district-advisory-meetings/,"August 8, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON WEIGHS IN ON EQUESTRIAN FEES,https://ad72.asmrc.org/2024/08/05/assemblymember-dixon-weighs-in-on-equestrian-fees/,"August 5, 2024"
DIANE DIXON,R-72,Republican,GOVERNOR SIGNS TWO ASSEMBLYMEMBER DIXON BILLS,https://ad72.asmrc.org/2024/07/29/governor-signs-two-assemblymember-dixon-bills/,"July 29, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON CELEBRATES OCEAN DAY,https://ad72.asmrc.org/2024/06/05/assemblymember-dixon-celebrates-ocean-day/,"June 5, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON PROVIDES LEGISLATIVE UPDATE,https://ad72.asmrc.org/2024/05/30/assemblymember-dixon-provides-legislative-update/,"May 30, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON PROVIDES STATEMENT ON HIGH GAS PRICES,https://ad72.asmrc.org/2024/05/16/assemblymember-dixon-provides-statement-on-high-gas-prices/,"May 16, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON PROVIDES STATEMENT ON GOVERNOR’S MAY REVISE,https://ad72.asmrc.org/2024/05/10/assemblymember-dixon-provides-statement-on-governors-may-revise/,"May 10, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON WANTS CALIFORNIA TO STOP ADDING EXPENSIVE MANDATES AND REGULATING BUSINESSES OUT OF BUSINESS,https://ad72.asmrc.org/2024/04/24/assemblymember-dixon-wants-california-to-stop-adding-expensive-mandates-and-regulating-businesses-out-of-business/,"April 24, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON CELEBRATES EARTH DAY WITH INTRODUCTION OF ACR 182,https://ad72.asmrc.org/2024/04/22/assemblymember-dixon-celebrates-earth-day-with-introduction-of-acr-182/,"April 22, 2024"
DIANE DIXON,R-72,Republican,KAYLEIGH’S LAW KILLED IN ASSEMBLY PUBLIC SAFETY COMMITTEE,https://ad72.asmrc.org/2024/04/17/kayleighs-law-killed-in-assembly-public-safety-committee/,"April 17, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON CELEBRATES WOMEN’S HISTORY MONTH,https://ad72.asmrc.org/2024/03/25/assemblymember-dixon-celebrates-womens-history-month/,"March 25, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON INTRODUCES KAYLEIGH’S LAW,https://ad72.asmrc.org/2024/03/20/assemblymember-dixon-introduces-kayleighs-law/,"March 20, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON CELEBRATES BALBOA ISLAND FERRY WIN,https://ad72.asmrc.org/2024/03/15/assemblymember-dixon-celebrates-balboa-island-ferry-win/,"March 15, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON INTRODUCES AFFORDABILITY PACKAGE,https://ad72.asmrc.org/2024/02/29/assemblymember-dixon-introduces-affordability-package/,"February 29, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON INTRODUCES COASTAL PACKAGE,https://ad72.asmrc.org/2024/02/13/assemblymember-dixon-introduces-coastal-package/,"February 13, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLYMEMBER DIXON INTRODUCES BILL TO SUPPORT YOUTH FOSTER PARENTS,https://ad72.asmrc.org/2024/01/29/assemblymember-dixon-introduces-bill-to-support-youth-foster-parents/,"January 29, 2024"
DIANE DIXON,R-72,Republican,ASSEMBLY REPUBLICANS CALL ON NEWSOM TO FIGHT FENTANYL AND HUMAN TRAFFICKING AT THE BORDER,https://ad72.asmrc.org/2024/01/29/assembly-republicans-call-on-newsom-to-fight-fentanyl-and-human-trafficking-at-the-border/,"January 29, 2024"
