,name,district,title,link,date,party
518,Mia Bonta,18,Assemblymember Bonta Pushes for Prison Rehabilitation and Reentry Preparation for Incarcerated People,https://a18.asmdc.org/press-releases/20231009-assemblymember-bonta-pushes-prison-rehabilitation-and-reentry-preparation,"Monday, October 9, 2023",Democrat
519,Mia Bonta,18,AB 1273 Ensures All Schools Have Adequate Staffing for a Safe Working and Learning Environment,https://a18.asmdc.org/press-releases/20231009-ab-1273-ensures-all-schools-have-adequate-staffing-safe-working-and,"Monday, October 9, 2023",Democrat
520,Mia Bonta,18,Assemblymember Bonta Safeguards and Protects Jobs of Unionized Physicians,https://a18.asmdc.org/press-releases/20231002-assemblymember-bonta-safeguards-and-protects-jobs-unionized-physicians,"Monday, October 2, 2023",Democrat
521,Mia Bonta,18,Assemblymember Bonta Codifies Authorization for State Lands Commission to Transfer Land to City of Alameda,https://a18.asmdc.org/press-releases/20230731-assemblymember-bonta-codifies-authorization-state-lands-commission-transfer,"Monday, July 31, 2023",Democrat
522,Mia Bonta,18,Alameda Family Services Named 2023 Non-Profit of the Year by Assemblymember Bonta,https://a18.asmdc.org/press-releases/20230608-alameda-family-services-named-2023-non-profit-year-assemblymember-bonta,"Thursday, June 8, 2023",Democrat
523,Mia Bonta,18,2023 California State Basketball Champions are Honored in Special Recognition at the State Capitol,https://a18.asmdc.org/press-releases/20230503-2023-california-state-basketball-champions-are-honored-special-recognition,"Wednesday, May 3, 2023",Democrat
524,Mia Bonta,18,“Food as Medicine” Initiative Launched in California,https://a18.asmdc.org/press-releases/20230426-food-medicine-initiative-launched-california,"Wednesday, April 26, 2023",Democrat
525,Mia Bonta,18,"Elaine Brown, former leader of the Black Panther Party and the CEO of Oakland & the World Enterprises, Inc. is honored on the Assembly Floor by Assemblymember Bonta",https://a18.asmdc.org/press-releases/20230330-elaine-brown-former-leader-black-panther-party-and-ceo-oakland-world,"Thursday, March 30, 2023",Democrat
526,Mia Bonta,18,Assemblymember Bonta Introduces Bill to Continue State’s Effort to Transform California’s Prison System,https://a18.asmdc.org/press-releases/20230215-assemblymember-bonta-introduces-bill-continue-states-effort-transform,"Wednesday, February 15, 2023",Democrat
527,Mia Bonta,18,California Bill Will Protect People Seeking Abortion and Gender-Affirming Care from Dragnet Digital Surveillance,https://a18.asmdc.org/press-releases/20230213-california-bill-will-protect-people-seeking-abortion-and-gender-affirming,"Monday, February 13, 2023",Democrat
528,Mia Bonta,18,"Facing Rise in Political Violence, Assemblymember Mia Bonta Introduces Legislation to Improve Candidate, Elected Official, Family and Staff Security",https://a18.asmdc.org/press-releases/20221206-facing-rise-political-violence-assemblymember-mia-bonta-introduces,"Tuesday, December 6, 2022",Democrat
529,Mia Bonta,18,Assemblymember Mia Bonta’s Legislation to Fix Automatic Cannabis Record Clearance Signed by Governor Newsom,https://a18.asmdc.org/press-releases/20220918-assemblymember-mia-bontas-legislation-fix-automatic-cannabis-record,"Sunday, September 18, 2022",Democrat
530,Mia Bonta,18,Assemblymember Mia Bonta Introduces Bill Protecting Bay Area Floating Home Owners from Excessive Rent Increases,https://a18.asmdc.org/press-releases/20220616-assemblymember-mia-bonta-introduces-bill-protecting-bay-area-floating-home,"Thursday, June 16, 2022",Democrat
531,Mia Bonta,18,"On “National Read Across America Day”, Assemblymember Bonta and Superintendent Thurmond Highlight the Importance of Childhood Literacy",https://a18.asmdc.org/press-releases/20220302-national-read-across-america-day-assemblymember-bonta-and-superintendent,"Wednesday, March 2, 2022",Democrat
532,Mia Bonta,18,Assemblymember Bonta Introduces AB 1706 to Bring Overdue Relief to Californians with Cannabis Records,https://a18.asmdc.org/press-releases/20220126-assemblymember-bonta-introduces-ab-1706-bring-overdue-relief-californians,"Wednesday, January 26, 2022",Democrat
533,Mia Bonta,18,"Assemblymember Mia Bonta Launched “It Takes a Village Act” with GRACE, End Child Poverty California, and the Cradle to Career Coalition",https://a18.asmdc.org/press-releases/20220125-assemblymember-mia-bonta-launched-it-takes-village-act-grace-end-child,"Tuesday, January 25, 2022",Democrat
534,Mia Bonta,18,Mia Bonta Sworn in as Assemblymember for the 18th District,https://a18.asmdc.org/press-releases/20210907-mia-bonta-sworn-assemblymember-18th-district,"Tuesday, September 7, 2021",Democrat
544,Liz Ortega,20,Históricas Reformas Contra el Robo de Salarios Avanzan y Podrían Ahorrarle Miles de Millones a los Trabajadores,https://a20.asmdc.org/press-releases/20250606-historicas-reformas-contra-el-robo-de-salarios-avanzan-y-podrian-ahorrarle,"Friday, June 6, 2025",Democrat
545,Liz Ortega,20,"Historic Wage Theft Reform Proposals Move One Step Closer to Fixing the System, Saving Workers Billions",https://a20.asmdc.org/press-releases/20250606-historic-wage-theft-reform-proposals-move-one-step-closer-fixing-system,"Friday, June 6, 2025",Democrat
546,Liz Ortega,20,Asm. Liz Ortega Introduces Bill to Ban Banks and Credit Card Companies from Charging Fees on Sales Taxes,https://a20.asmdc.org/press-releases/20250407-asm-liz-ortega-introduces-bill-ban-banks-and-credit-card-companies-charging,"Monday, April 7, 2025",Democrat
547,Liz Ortega,20,Saving St. Rose Hospital: A Message from Assemblymember Liz Ortega,https://a20.asmdc.org/press-releases/20250314-saving-st-rose-hospital-message-assemblymember-liz-ortega,"Friday, March 14, 2025",Democrat
548,Liz Ortega,20,AB 1065 Fact Sheet,https://a20.asmdc.org/press-releases/20250303-ab-1065-fact-sheet,"Monday, March 3, 2025",Democrat
549,Liz Ortega,20,Asm. Liz Ortega Introduces Bill to Ban Banks and Credit Card Companies from Marking Up Sales Taxes and Tips,https://a20.asmdc.org/press-releases/20250225-asm-liz-ortega-introduces-bill-ban-banks-and-credit-card-companies-marking,"Tuesday, February 25, 2025",Democrat
550,Liz Ortega,20,"Asm. Liz Ortega Introduces Bill Requiring Public Reports of Health Insurance Claim Denials, Including Use of AI in Denying Care",https://a20.asmdc.org/press-releases/20250214-asm-liz-ortega-introduces-bill-requiring-public-reports-health-insurance,"Friday, February 14, 2025",Democrat
551,Liz Ortega,20,Asm. Liz Ortega to Introduce Bill to Cover Diapers Under MediCal,https://a20.asmdc.org/press-releases/20250213-asm-liz-ortega-introduce-bill-cover-diapers-under-medical,"Thursday, February 13, 2025",Democrat
552,Liz Ortega,20,St. Rose Hospital Saved!,https://a20.asmdc.org/press-releases/20241101-st-rose-hospital-saved,"Friday, November 1, 2024",Democrat
553,Liz Ortega,20,"Assemblymember Liz Ortega, Supervisor Elisa Marquez, Senator Aisha Wahab Lead Coalition of Patients, Caregivers in Urging Governor to Sign Bill to Save Hayward’s St. Rose Hospital from Imminent Closure",https://a20.asmdc.org/press-releases/20240920-assemblymember-liz-ortega-supervisor-elisa-marquez-senator-aisha-wahab-lead,"Friday, September 20, 2024",Democrat
554,Liz Ortega,20,Assemblymember Liz Ortega thanks Governor Newsom for delivering on low-cost naloxone commitment,https://a20.asmdc.org/press-releases/20240301-assemblymember-liz-ortega-thanks-governor-newsom-delivering-low-cost,"Friday, March 1, 2024",Democrat
555,Liz Ortega,20,Asm. Liz Ortega Hosts Select Committee Hearing on Job Opportunities for People with Disabilities,https://a20.asmdc.org/press-releases/20231212-asm-liz-ortega-hosts-select-committee-hearing-job-opportunities-people,"Tuesday, December 12, 2023",Democrat
556,Liz Ortega,20,Asm. Liz Ortega (D-San Leandro) Appointed Chair of California Assembly Labor and Employment Committee,https://a20.asmdc.org/press-releases/20231121-asm-liz-ortega-d-san-leandro-appointed-chair-california-assembly-labor-and,"Tuesday, November 21, 2023",Democrat
557,Liz Ortega,20,Asm. Liz Ortega (D-San Leandro) Announces Governor Signed New Law to Prevent Child Labor Exploitation,https://a20.asmdc.org/press-releases/20231002-asm-liz-ortega-d-san-leandro-announces-governor-signed-new-law-prevent,"Monday, October 2, 2023",Democrat
558,Liz Ortega,20,Law to Require Insurance Coverage of Fentanyl Overdose Drug Clears First Hurdle,https://a20.asmdc.org/press-releases/20230427-law-require-insurance-coverage-fentanyl-overdose-drug-clears-first-hurdle,"Thursday, April 27, 2023",Democrat
559,Liz Ortega,20,FDA Announces Over-the-Counter Narcan; Asm. Liz Ortega (D-San Leandro) Looks to Make Narcan Available to All,https://a20.asmdc.org/press-releases/20230329-fda-announces-over-counter-narcan-asm-liz-ortega-d-san-leandro-looks-make,"Wednesday, March 29, 2023",Democrat
560,Liz Ortega,20,Assemblymember Liz Ortega (D-San Leandro) Presents Resolution Commemorating Women in Construction Week,https://a20.asmdc.org/press-releases/20230306-assemblymember-liz-ortega-d-san-leandro-presents-resolution-commemorating,"Monday, March 6, 2023",Democrat
561,Liz Ortega,20,Assemblymember Liz Ortega (D-Hayward) to Introduce Bill Mandating Coverage of Naloxone,https://a20.asmdc.org/press-releases/20230222-assemblymember-liz-ortega-d-hayward-introduce-bill-mandating-coverage,"Wednesday, February 22, 2023",Democrat
562,Liz Ortega,20,Assemblymember Liz Ortega Announces Committee Assignments,https://a20.asmdc.org/press-releases/20230119-assemblymember-liz-ortega-announces-committee-assignments,"Thursday, January 19, 2023",Democrat
563,Liz Ortega,20,Assemblymember Liz Ortega Responds to Governor Newsom’s Proposed Budget,https://a20.asmdc.org/press-releases/20230110-assemblymember-liz-ortega-responds-governor-newsoms-proposed-budget,"Tuesday, January 10, 2023",Democrat
564,Liz Ortega,20,Liz Ortega Sworn in to Represent Assembly District 20,https://a20.asmdc.org/press-releases/20221205-liz-ortega-sworn-represent-assembly-district-20,"Monday, December 5, 2022",Democrat
565,Diane Papan,21,Assemblymember Diane Papan Co-Hosts Successful CalKIDS Webinar,https://a21.asmdc.org/press-releases/20250815-assemblymember-diane-papan-co-hosts-successful-calkids-webinar,"Friday, August 15, 2025",Democrat
566,Diane Papan,21,STATEMENT FROM ASSEMBLYMEMBER DIANE PAPAN ON ASSEMBLY BILL 882,https://a21.asmdc.org/press-releases/20250721-statement-assemblymember-diane-papan-assembly-bill-882,"Monday, July 21, 2025",Democrat
567,Diane Papan,21,Assemblymember Diane Papan’s Bill to Ease Paratransit Access for Riders with Permanent Disabilities Advances in State Senate,https://a21.asmdc.org/press-releases/20250708-assemblymember-diane-papans-bill-ease-paratransit-access-riders-permanent,"Tuesday, July 8, 2025",Democrat
568,Diane Papan,21,Assemblymember Papan Announces Inclusion of Vehicle License Fee Funds for San Mateo County and Local Cities in the State Budget,https://a21.asmdc.org/press-releases/20250702-assemblymember-papan-announces-inclusion-vehicle-license-fee-funds-san,"Wednesday, July 2, 2025",Democrat
569,Diane Papan,21,Papan Bill to Streamline Review of Housing Elements  Approved by the State Assembly,https://a21.asmdc.org/press-releases/20250602-papan-bill-streamline-review-housing-elements-approved-state-assembly,"Monday, June 2, 2025",Democrat
570,Diane Papan,21,Assembly Approves Papan Bill to Advance Environmental Stewardship of Conserved Lands,https://a21.asmdc.org/press-releases/20250529-assembly-approves-papan-bill-advance-environmental-stewardship-conserved,"Thursday, May 29, 2025",Democrat
571,Diane Papan,21,Papan Legislation to Unlock California’s Next Generation of Geothermal Energy Approved by the State Assembly,https://a21.asmdc.org/press-releases/20250527-papan-legislation-unlock-californias-next-generation-geothermal-energy,"Tuesday, May 27, 2025",Democrat
572,Diane Papan,21,San Mateo County Parks Foundation Named 21st Assembly District Nonprofit of the Year by Assemblymember Diane Papan for 2025,https://a21.asmdc.org/press-releases/20250522-san-mateo-county-parks-foundation-named-21st-assembly-district-nonprofit,"Thursday, May 22, 2025",Democrat
573,Diane Papan,21,Papan Bill to Restrict Harmful Synthetic Chemicals in Cosmetics and Personal Care Products Approved by the State Assembly,https://a21.asmdc.org/press-releases/20250505-papan-bill-restrict-harmful-synthetic-chemicals-cosmetics-and-personal-care,"Monday, May 5, 2025",Democrat
574,Diane Papan,21,Papan Bill to Boost Renewable Energy from Data Centers Unanimously Approved by Assembly Natural Resources Committee,https://a21.asmdc.org/press-releases/20250429-papan-bill-boost-renewable-energy-data-centers-unanimously-approved,"Tuesday, April 29, 2025",Democrat
575,Diane Papan,21,Assembly Committee Approves Papan Legislation to Create Strategic Plan for In-State Geothermal Energy,https://a21.asmdc.org/press-releases/20250422-assembly-committee-approves-papan-legislation-create-strategic-plan-state,"Tuesday, April 22, 2025",Democrat
576,Diane Papan,21,Papan Legislation to Enhance Physician Training on Menopause Approved by Assembly Committee on Business & Professions,https://a21.asmdc.org/press-releases/20250409-papan-legislation-enhance-physician-training-menopause-approved-assembly,"Wednesday, April 9, 2025",Democrat
577,Diane Papan,21,"California State Assembly Approves Concurrent Resolution 35 Authored by Assemblymember Diane Papan Recognizing March 25, 2025 as Greek Independence Day in California",https://a21.asmdc.org/press-releases/20250324-california-state-assembly-approves-concurrent-resolution-35-authored,"Monday, March 24, 2025",Democrat
578,Diane Papan,21,Assemblymember Diane Papan Introduces Legislation to Prevent Politically Motivated and Potentially Dangerous Stored Water Releases,https://a21.asmdc.org/press-releases/20250318-assemblymember-diane-papan-introduces-legislation-prevent-politically,"Tuesday, March 18, 2025",Democrat
579,Diane Papan,21,Assemblymember Diane Papan Names Burlingame Councilmember Donna Colson as the 2025 Assembly District 21 Woman of the Year,https://a21.asmdc.org/press-releases/20250310-assemblymember-diane-papan-names-burlingame-councilmember-donna-colson-2025,"Monday, March 10, 2025",Democrat
580,Diane Papan,21,Assemblymember Diane Papan and Senator Josh Becker Honor College of San Mateo Bulldogs Football Team for the 2024 Championship Season,https://a21.asmdc.org/press-releases/20250304-assemblymember-diane-papan-and-senator-josh-becker-honor-college-san-mateo,"Tuesday, March 4, 2025",Democrat
581,Diane Papan,21,Assemblymembers Diane Papan and Chris Rogers Introduce Legislation to Catalyze Geothermal Energy Development in California,https://a21.asmdc.org/press-releases/20250211-assemblymembers-diane-papan-and-chris-rogers-introduce-legislation-catalyze,"Tuesday, February 11, 2025",Democrat
582,Diane Papan,21,"Statement from Assemblymember Diane Papan, Chair of the Assembly Committee on Water, Parks & Wildlife, on the Reckless and Politically Motivated Release of California’s Water",https://a21.asmdc.org/press-releases/20250206-statement-assemblymember-diane-papan-chair-assembly-committee-water-parks,"Thursday, February 6, 2025",Democrat
583,Diane Papan,21,Assemblymember Diane Papan Applauds Legislative Action to Support Communities Devastated by the Los Angeles Wildfires,https://a21.asmdc.org/press-releases/20250123-assemblymember-diane-papan-applauds-legislative-action-support-communities,"Thursday, January 23, 2025",Democrat
584,Diane Papan,21,San Mateo County Congressional and Legislative Leaders Issue Statement Calling for the Resignation of Sheriff Christina Corpus,https://a21.asmdc.org/press-releases/20241118-san-mateo-county-congressional-and-legislative-leaders-issue-statement,"Monday, November 18, 2024",Democrat
585,Diane Papan,21,Papan Legislation to Safeguard Women's Health Signed by Governor Newsom,https://a21.asmdc.org/press-releases/20240930-papan-legislation-safeguard-womens-health-signed-governor-newsom,"Monday, September 30, 2024",Democrat
586,Diane Papan,21,Papan Legislation to Limit the Proliferation of Ghost Guns Signed by Governor Newsom,https://a21.asmdc.org/press-releases/20240924-papan-legislation-limit-proliferation-ghost-guns-signed-governor-newsom,"Tuesday, September 24, 2024",Democrat
587,Diane Papan,21,Papan Bill to Streamline Geothermal Energy Production,https://a21.asmdc.org/press-releases/20240830-papan-bill-streamline-geothermal-energy-production,"Friday, August 30, 2024",Democrat
588,Diane Papan,21,Papan Legislation to Remove Unfair Barriers to Paid Family Leave Benefits Signed by Governor Newsom,https://a21.asmdc.org/press-releases/20240827-papan-legislation-remove-unfair-barriers-paid-family-leave-benefits-signed,"Tuesday, August 27, 2024",Democrat
589,Diane Papan,21,Assemblymember Diane Papan Introduces Assembly Concurrent Resolution 208 to Recognize June 10-16 as California State Parks Week,https://a21.asmdc.org/press-releases/20240610-assemblymember-diane-papan-introduces-assembly-concurrent-resolution-208,"Monday, June 10, 2024",Democrat
590,Diane Papan,21,State Assembly Approves Papan Bill to Protect Water Consumers,https://a21.asmdc.org/press-releases/20240521-state-assembly-approves-papan-bill-protect-water-consumers,"Tuesday, May 21, 2024",Democrat
591,Diane Papan,21,Papan Legislation to Remove Unfair Barriers to Paid Family Leave Benefits Approved by Assembly Committee on Insurance,https://a21.asmdc.org/press-releases/20240403-papan-legislation-remove-unfair-barriers-paid-family-leave-benefits,"Wednesday, April 3, 2024",Democrat
592,Diane Papan,21,"California State Assembly Approves Concurrent Resolution 156 Authored by Assemblymember Diane Papan Declaring March 25, 2024 as Greek Independence Day in California",https://a21.asmdc.org/press-releases/20240321-california-state-assembly-approves-concurrent-resolution-156-authored,"Thursday, March 21, 2024",Democrat
593,Diane Papan,21,Legislation to Safeguard Salmon and Steelhead Trout from Lethal Storm Water Contaminant Authored by Assemblymember Papan Approved by Committee,https://a21.asmdc.org/press-releases/20240319-legislation-safeguard-salmon-and-steelhead-trout-lethal-storm-water,"Tuesday, March 19, 2024",Democrat
594,Diane Papan,21,Assembly Bill 2318 to Provide Transparency to State Water Board Investments,https://a21.asmdc.org/press-releases/20240319-assembly-bill-2318-provide-transparency-state-water-board-investments,"Tuesday, March 19, 2024",Democrat
595,Diane Papan,21,Papan Introduces Groundbreaking Legislation to Safeguard Women's Health,https://a21.asmdc.org/press-releases/20240311-papan-introduces-groundbreaking-legislation-safeguard-womens-health,"Monday, March 11, 2024",Democrat
596,Diane Papan,21,Diane Papan Recognizes Unsung Hero & Long Time San Mateo County Leader Nicole Fernandez as the 2024 Assembly District 21 Woman of the Year,https://a21.asmdc.org/press-releases/20240305-diane-papan-recognizes-unsung-hero-long-time-san-mateo-county-leader-nicole,"Tuesday, March 5, 2024",Democrat
597,Diane Papan,21,California Climate Resilience Bond Gains Strong Support from Bay Area Legislators and Environmental Leaders,https://a21.asmdc.org/press-releases/20240214-california-climate-resilience-bond-gains-strong-support-bay-area,"Wednesday, February 14, 2024",Democrat
598,Diane Papan,21,"Papan Named Chair of Assembly Committee on Water, Parks, and Wildlife",https://a21.asmdc.org/press-releases/20231121-papan-named-chair-assembly-committee-water-parks-and-wildlife,"Tuesday, November 21, 2023",Democrat
599,Diane Papan,21,"Assemblymember Diane Papan and State Senator Josh Becker Secure   $300,000 for City of Millbrae Parks Upgrades",https://a21.asmdc.org/press-releases/20231018-assemblymember-diane-papan-and-state-senator-josh-becker-secure-300000-city,"Wednesday, October 18, 2023",Democrat
600,Diane Papan,21,Governor Signs Papan Bill to Deter Cyberattacks and Protect Student Privacy,https://a21.asmdc.org/press-releases/20231018-governor-signs-papan-bill-deter-cyberattacks-and-protect-student-privacy,"Wednesday, October 18, 2023",Democrat
601,Diane Papan,21,Papan Statement on the Passing of Senator Dianne Feinstein,https://a21.asmdc.org/press-releases/20231007-papan-statement-passing-senator-dianne-feinstein,"Saturday, October 7, 2023",Democrat
602,Diane Papan,21,"Assemblymember Diane Papan Presents $200,000 for the  “Every Kid Deserves a Bike” Program",https://a21.asmdc.org/press-releases/20230929-assemblymember-diane-papan-presents-200000-every-kid-deserves-bike-program,"Friday, September 29, 2023",Democrat
603,Diane Papan,21,Papan Bill to Direct Water Polluter Penalties to Most Impacted Communities Approved by the Legislature,https://a21.asmdc.org/press-releases/20230926-papan-bill-direct-water-polluter-penalties-most-impacted-communities,"Tuesday, September 26, 2023",Democrat
604,Diane Papan,21,"Assemblymember Diane Papan Presents  $2 Million for Water Reliability, Safety and Quality in East Palo Alto",https://a21.asmdc.org/press-releases/20230921-assemblymember-diane-papan-presents-2-million-water-reliability-safety-and,"Thursday, September 21, 2023",Democrat
605,Diane Papan,21,"Assemblymember Diane Papan Presents $150,000 for Safe Routes to School to the City of San Carlos",https://a21.asmdc.org/press-releases/20230825-assemblymember-diane-papan-presents-150000-safe-routes-school-city-san,"Friday, August 25, 2023",Democrat
606,Diane Papan,21,"Assemblymember Papan Presents $100,000 for Public Safety Communications Equipment to the City of Belmont",https://a21.asmdc.org/press-releases/20230725-assemblymember-papan-presents-100000-public-safety-communications-equipment,"Tuesday, July 25, 2023",Democrat
607,Diane Papan,21,Papan Named Assistant Majority Leader,https://a21.asmdc.org/press-releases/20230705-papan-named-assistant-majority-leader,"Wednesday, July 5, 2023",Democrat
608,Diane Papan,21,California schools unite behind Assembly Bill 1023 to deter cyberattacks and protect student privacy,https://a21.asmdc.org/press-releases/20230626-california-schools-unite-behind-assembly-bill-1023-deter-cyberattacks-and,"Monday, June 26, 2023",Democrat
609,Diane Papan,21,Papan Bill to Provide Tax Incentives for Affordable Housing,https://a21.asmdc.org/press-releases/20230501-papan-bill-provide-tax-incentives-affordable-housing,"Monday, May 1, 2023",Democrat
610,Diane Papan,21,Papan Bills to Establish Foundation for Water Rate Equity and to Reform Water Conservation Trigger for State Reservoirs,https://a21.asmdc.org/press-releases/20230424-papan-bills-establish-foundation-water-rate-equity-and-reform-water,"Monday, April 24, 2023",Democrat
611,Diane Papan,21,Papan Bill to Remove Toxic Chemicals from Menstrual Products,https://a21.asmdc.org/press-releases/20230418-papan-bill-remove-toxic-chemicals-menstrual-products,"Tuesday, April 18, 2023",Democrat
612,Diane Papan,21,Papan Bill to Remove Outdated Barriers for Paid Family Leave Benefits,https://a21.asmdc.org/press-releases/20230412-papan-bill-remove-outdated-barriers-paid-family-leave-benefits,"Wednesday, April 12, 2023",Democrat
613,Diane Papan,21,Papan Bill to Regulate Peer to Peer Car Rental Services,https://a21.asmdc.org/press-releases/20230411-papan-bill-regulate-peer-peer-car-rental-services,"Tuesday, April 11, 2023",Democrat
614,Diane Papan,21,Papan Bill to Direct Water Polluter Penalties to Impacted Communities,https://a21.asmdc.org/press-releases/20230328-papan-bill-direct-water-polluter-penalties-impacted-communities,"Tuesday, March 28, 2023",Democrat
615,Diane Papan,21,Papan Legislation to Safeguard Women's Health Approved by the State Assembly,https://a21.asmdc.org/press-releases/20230322-papan-legislation-safeguard-womens-health-approved-state-assembly,"Wednesday, March 22, 2023",Democrat
616,Diane Papan,21,Assemblymembers Quirk-Silva and Papan Introduced Legislation to Close Gun Restriction Loophole,https://a21.asmdc.org/press-releases/20230206-assemblymembers-quirk-silva-and-papan-introduced-legislation-close-gun,"Monday, February 6, 2023",Democrat
617,Diane Papan,21,Assemblymember Diane Papan’s Statement on the 2023-24 State Budget Proposal,https://a21.asmdc.org/press-releases/20230110-assemblymember-diane-papans-statement-2023-24-state-budget-proposal,"Tuesday, January 10, 2023",Democrat
618,Diane Papan,21,Diane Papan Sworn in as Assemblymember for District 21,https://a21.asmdc.org/press-releases/20221205-diane-papan-sworn-assemblymember-district-21,"Monday, December 5, 2022",Democrat
619,Marc Berman,23,Assemblymember Berman's Statement on the Violent Treatment of Senator Alex Padilla,https://a23.asmdc.org/press-releases/20250612-assemblymember-bermans-statement-violent-treatment-senator-alex-padilla,"Thursday, June 12, 2025",Democrat
620,Marc Berman,23,Assemblymember Berman Reacts to Unrest in Los Angeles,https://a23.asmdc.org/press-releases/20250608-assemblymember-berman-reacts-unrest-los-angeles,"Sunday, June 8, 2025",Democrat
621,Marc Berman,23,Assemblymember Berman Names Legal Aid Society of San Mateo County as 2025 Nonprofit of the Year,https://a23.asmdc.org/press-releases/20250521-assemblymember-berman-names-legal-aid-society-san-mateo-county-2025,"Wednesday, May 21, 2025",Democrat
622,Marc Berman,23,Assemblymember Berman Reacts to Governor Newsom’s May Revise of the State Budget,https://a23.asmdc.org/press-releases/20250514-assemblymember-berman-reacts-governor-newsoms-may-revise-state-budget,"Wednesday, May 14, 2025",Democrat
623,Marc Berman,23,Berman Introduces Bill to Protect Homeowners from Fraudulent ADU Builders,https://a23.asmdc.org/press-releases/20250218-berman-introduces-bill-protect-homeowners-fraudulent-adu-builders,"Tuesday, February 18, 2025",Democrat
624,Marc Berman,23,Bills Introduced to Stop the Puppy Mill Pipeline in California,https://a23.asmdc.org/press-releases/20250211-bills-introduced-stop-puppy-mill-pipeline-california,"Tuesday, February 11, 2025",Democrat
625,Marc Berman,23,Berman Introduces Bill to Establish Physician Health and Wellness Program,https://a23.asmdc.org/press-releases/20250206-berman-introduces-bill-establish-physician-health-and-wellness-program,"Thursday, February 6, 2025",Democrat
626,Marc Berman,23,Assemblymember Berman Reacts to Governor Newsom’s Budget Proposal,https://a23.asmdc.org/press-releases/20250110-assemblymember-berman-reacts-governor-newsoms-budget-proposal,"Friday, January 10, 2025",Democrat
627,Marc Berman,23,"New Year, New Laws",https://a23.asmdc.org/press-releases/20241226-new-year-new-laws,"Thursday, December 26, 2024",Democrat
628,Marc Berman,23,Berman Introduces Legislation to Expedite Election Results,https://a23.asmdc.org/press-releases/20241202-berman-introduces-legislation-expedite-election-results,"Monday, December 2, 2024",Democrat
629,Marc Berman,23,Statement from Assemblymember Berman Regarding the Challenge Ahead,https://a23.asmdc.org/press-releases/20241106-statement-assemblymember-berman-regarding-challenge-ahead,"Wednesday, November 6, 2024",Democrat
630,Marc Berman,23,California to Teach AI Literacy in Every Grade,https://a23.asmdc.org/press-releases/20241003-california-teach-ai-literacy-every-grade,"Thursday, October 3, 2024",Democrat
631,Marc Berman,23,California Criminalizes AI-Enabled Child Sexual Abuse,https://a23.asmdc.org/press-releases/20240929-california-criminalizes-ai-enabled-child-sexual-abuse,"Sunday, September 29, 2024",Democrat
632,Marc Berman,23,Governor Signs Law Waiving Tuition for All Students at West Valley-Mission Community College District Starting in 2025,https://a23.asmdc.org/press-releases/20240924-governor-signs-law-waiving-tuition-all-students-west-valley-mission,"Tuesday, September 24, 2024",Democrat
633,Marc Berman,23,Governor Signs New Law to Keep Incarcerated Students in School,https://a23.asmdc.org/press-releases/20240923-governor-signs-new-law-keep-incarcerated-students-school,"Monday, September 23, 2024",Democrat
634,Marc Berman,23,Governor Newsom Signs Historic Legislation to Shield Elections from Deceptive Online Deepfakes,https://a23.asmdc.org/press-releases/20240917-governor-newsom-signs-historic-legislation-shield-elections-deceptive,"Tuesday, September 17, 2024",Democrat
635,Marc Berman,23,Legislature Approves Bill to Protect Children from AI-Enabled Sexual Exploitation,https://a23.asmdc.org/press-releases/20240831-legislature-approves-bill-protect-children-ai-enabled-sexual-exploitation,"Saturday, August 31, 2024",Democrat
636,Marc Berman,23,Bill to Shield Elections from Deceptive Online Deepfakes Passes Legislature,https://a23.asmdc.org/press-releases/20240828-bill-shield-elections-deceptive-online-deepfakes-passes-legislature,"Wednesday, August 28, 2024",Democrat
637,Marc Berman,23,Legislature Passes Bill to Keep Incarcerated Students in School,https://a23.asmdc.org/press-releases/20240826-legislature-passes-bill-keep-incarcerated-students-school,"Monday, August 26, 2024",Democrat
638,Marc Berman,23,Bill to Provide Free Tuition at West Valley-Mission Community College District Passes Legislature,https://a23.asmdc.org/press-releases/20240821-bill-provide-free-tuition-west-valley-mission-community-college-district,"Wednesday, August 21, 2024",Democrat
639,Marc Berman,23,California Cracks Down on Retail Theft,https://a23.asmdc.org/press-releases/20240816-california-cracks-down-retail-theft,"Friday, August 16, 2024",Democrat
640,Marc Berman,23,Join Me for a Community Event This Summer,https://a23.asmdc.org/press-releases/20240722-join-me-community-event-summer,"Monday, July 22, 2024",Democrat
641,Marc Berman,23,"Encouraged by Conversations with VTA Leaders, Berman Pauses Governance Reform Legislation",https://a23.asmdc.org/press-releases/20240625-encouraged-conversations-vta-leaders-berman-pauses-governance-reform,"Tuesday, June 25, 2024",Democrat
642,Marc Berman,23,Assemblymember Berman Reacts to State Audit of VTA,https://a23.asmdc.org/press-releases/20240612-assemblymember-berman-reacts-state-audit-vta,"Wednesday, June 12, 2024",Democrat
643,Marc Berman,23,Assemblymember Berman Names Pacific Beach Coalition as 2024 Nonprofit of the Year,https://a23.asmdc.org/press-releases/20240531-assemblymember-berman-names-pacific-beach-coalition-2024-nonprofit-year,"Friday, May 31, 2024",Democrat
644,Marc Berman,23,Assembly Approves Bill to Shield Elections from Deceptive Online Deepfakes,https://a23.asmdc.org/press-releases/20240529-assembly-approves-bill-shield-elections-deceptive-online-deepfakes,"Wednesday, May 29, 2024",Democrat
