source,filename,document_date,num_sentences,num_mentions,num_ai_mentions,num_science_mentions,num_claim_like,unique_urls_count,unique_dois_count,unique_arxiv_count,unique_other_refs_count,has_any_reference
Democratic Assembly,20240111-tax-extreme-wealth-held-assembly-revenue-and-taxation-committee.txt,,9,2,2,0,0,0,0,0,0,False
Democratic Assembly,20240112-assemblywoman-soria-releases-statement-approved-planada-flood-relief-plan.txt,,22,2,2,0,0,0,0,0,0,False
Democratic Assembly,20240116-berman-introduces-legislation-outlaw-child-sexual-abuse-images-generated-ai.txt,,48,21,15,4,0,0,0,0,3,True
Democratic Assembly,20240117-assemblymember-connolly-honored-environmental-champion-award.txt,,12,1,1,0,0,0,0,0,0,False
Democratic Assembly,20240118-connolly-strengthens-pesticide-regulations-new-legislation.txt,"December 31, 2026",18,6,3,3,0,0,0,0,0,False
Democratic Assembly,20240118-ward-bill-prevent-institutional-investors-bulk-home-purchasing-passes.txt,,26,6,4,0,1,0,0,0,1,True
Democratic Assembly,20240119-assemblymember-lee-responds-attacks-against-hindu-temples.txt,,4,1,1,0,0,0,0,0,0,False
Democratic Assembly,20240122-addis-introduces-bill-combat-disease-wineries.txt,,15,4,4,1,0,0,0,0,0,False
Democratic Assembly,20240122-assemblywoman-pilar-schiavo-helps-make-higher-education-more-affordable.txt,"January 25, 2024",26,7,7,0,0,0,0,0,0,False
Democratic Assembly,20240123-addis-introduces-california-mushroom-act.txt,,15,3,3,0,0,0,0,0,0,False
Democratic Assembly,20240123-assemblymember-alvarez-introduces-legislation-could-lead-more-affordable.txt,,21,7,6,1,0,0,0,0,0,False
Democratic Assembly,20240125-assemblymember-pellerin-passes-acr-125-declare-january-human-trafficking.txt,,15,7,7,1,0,0,0,0,0,False
Democratic Assembly,20240125-connolly-expands-healthcare-coverage-metabolic-disorders.txt,,16,4,3,1,0,0,0,0,0,False
Democratic Assembly,20240126-quirk-silva-and-umberg-announce-public-unveiling-gypsum-canyon-veterans.txt,,32,9,6,5,0,0,0,0,0,False
Democratic Assembly,20240129-addis-introduces-bill-increase-grant-opportunities-students-disabilities.txt,,16,4,3,1,0,0,0,0,0,False
Democratic Assembly,20240129-assemblymember-connolly-passes-clean-water-protections-rural-communities.txt,,22,7,5,2,0,0,0,0,0,False
Democratic Assembly,20240129-assemblywoman-petrie-norris-county-and-local-officials-celebrate-grand.txt,,24,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240129-assemblywoman-soria-hosts-law-enforcement-officials-roundtable-and.txt,,27,7,6,1,0,0,0,0,0,False
Democratic Assembly,20240129-bill-streamline-redevelopment-hillcrest-dmv-property-san-diego-passes.txt,,22,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240130-assemblymember-berman-joint-authors-bill-halt-california-public-utilities.txt,,13,2,1,1,0,0,0,0,0,False
Democratic Assembly,20240130-assemblymember-connolly-joint-authors-bill-repealing-fixed-utility-charge.txt,,15,2,1,1,0,0,0,0,0,False
Democratic Assembly,20240130-assemblymember-irwin-calls-halt-cpuc-proposed-income-graduated-fee.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240130-assemblymember-valencia-issues-statement-release-city-anaheims-audit.txt,,5,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240130-assemblymember-ward-joint-authors-bill-repeal-income-based-fixed-charge.txt,,13,4,3,1,0,0,0,0,0,False
Democratic Assembly,20240131-addis-introduces-student-privacy-protection-act.txt,,12,3,3,0,0,0,0,0,0,False
Democratic Assembly,20240201-assembly-higher-education-committee-releases-report-addressing-sex.txt,,16,5,4,1,0,0,0,0,0,False
Democratic Assembly,20240201-assembly-speaker-robert-rivas-appoints-san-benito-county-leader-bob-tiffany.txt,,20,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240201-assemblywoman-soria-introduces-assembly-bill-2060-boost-groundwater.txt,,18,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240201-first-nation-law-require-overdose-reversing-nasal-spray-all-first-aid-kits.txt,,17,9,7,1,1,0,0,0,0,False
Democratic Assembly,20240201-military-and-veterans-affairs-committee-chair-pilar-schiavo-introduces-bill.txt,,27,9,9,0,0,0,0,0,0,False
Democratic Assembly,20240202-addis-bill-aims-bolster-emergency-preparedness.txt,,17,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240202-assemblymember-bonta-introduces-legislation-make-food-medicine.txt,,11,5,4,2,0,0,0,0,0,False
Democratic Assembly,20240205-assemblywoman-soria-introduces-ab-2104-address-californias-nursing-shortage.txt,,24,9,6,3,0,0,0,0,1,True
Democratic Assembly,20240206-assemblymember-marc-berman-and-superintendent-public-instruction-thurmond.txt,,64,35,7,6,0,6,0,0,3,True
Democratic Assembly,20240206-assemblymembers-zbur-wood-and-lowenthal-introduce-bill-create-1-billion.txt,"October 7, 2023",25,7,6,3,0,0,0,0,0,False
Democratic Assembly,20240206-connolly-strengthens-gate-safety-regulations-response-child-fatality.txt,"July 1, 2025",25,11,11,0,0,0,0,0,0,False
Democratic Assembly,20240206-select-committee-retail-theft-hosts-joint-hearing-assembly-public-safety.txt,"February 9, 2024",29,14,14,3,0,0,0,0,0,False
Democratic Assembly,20240207-assemblymember-ash-kalra-california-nurses-association-introduce-calcare.txt,,41,6,5,1,0,0,0,0,0,False
Democratic Assembly,20240208-assemblymember-connolly-updates-high-school-graduation-requirements.txt,,20,6,4,2,0,0,0,0,0,False
Democratic Assembly,20240208-assemblywoman-pilar-schiavo-announces-593000-investment-infrastructure-and.txt,"February 9, 2024",31,5,5,0,0,0,0,0,0,False
Democratic Assembly,20240208-assemblywoman-soria-introduces-ab-2281-protect-tribal-court-judges.txt,,15,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240208-california-assembly-announces-committee-address-states-struggling-downtowns.txt,,19,8,6,1,0,0,0,0,1,True
Democratic Assembly,20240208-new-legislation-asm-bennett-seeks-protect-californias-ocean-biodiversity.txt,,50,13,11,1,0,0,0,0,1,True
Democratic Assembly,20240209-assemblymember-boerner-announces-e-bike-safety-training-bill.txt,,30,9,6,2,1,0,0,0,0,False
Democratic Assembly,20240209-assemblywoman-pilar-schiavo-introduces-bill-bring-transparency-and.txt,,41,10,10,0,0,0,0,0,0,False
Democratic Assembly,20240209-sen-hurtado-dr-bains-present-5-million-check-build-new-police-station.txt,,27,12,11,1,0,0,0,0,0,False
Democratic Assembly,20240210-addis-introduces-education-accessibility-bills.txt,,20,7,7,0,0,0,0,0,0,False
Democratic Assembly,20240212-assemblymember-al-muratsuchi-introduces-bill-requires-kindergarten.txt,,39,16,9,6,2,0,0,0,0,False
Democratic Assembly,20240212-assemblymember-juan-carrillo-host-second-annual-tacos-taxes-march-2.txt,"March 2, 2023",22,3,3,0,0,0,0,0,0,False
Democratic Assembly,20240212-bill-create-highway-signs-california-school-deaf-introduced-assemblymember.txt,,19,6,6,1,0,0,0,0,0,False
Democratic Assembly,20240213-assemblymember-arambula-introduces-ab-2240-address-farmworker-housing-needs.txt,,35,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240213-assemblymember-connolly-announces-winner-legislative-contest.txt,,19,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240213-assemblymember-david-alvarez-introduces-bill-grant-residents-long-term-care.txt,"October 5, 2023",20,5,4,0,0,1,0,0,0,True
Democratic Assembly,20240213-assemblymember-kalra-introduces-ab-2441-reduce-harmful-police-referrals-k.txt,,29,5,2,3,0,0,0,0,0,False
Democratic Assembly,20240213-assemblywoman-soria-introduces-ab-2392-protect-religious-expression-and.txt,,9,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240213-bill-ensure-labor-law-education-nail-salon-industry-introduced.txt,,40,24,21,1,3,0,0,0,1,True
Democratic Assembly,20240213-cooperative-farm-equipment-program-proposed-asm-steve-bennett.txt,,25,6,6,1,0,0,0,0,0,False
Democratic Assembly,20240213-joint-statement-bankruptcy-court-ruling-regarding-madera-community-hospital.txt,,13,2,1,1,0,0,0,0,1,True
Democratic Assembly,20240214-assemblymember-connolly-introduces-legislation-save-california-solar.txt,,34,6,4,0,2,0,0,0,0,False
Democratic Assembly,20240214-assemblymember-kalra-sag-aftra-introduce-new-bill-generative-ai-performer.txt,,34,11,11,0,0,0,0,0,0,False
Democratic Assembly,20240214-assemblymember-zbur-introduces-three-bills-uplift-lgbtq-and-underserved.txt,,38,9,8,4,0,0,0,0,0,False
Democratic Assembly,20240214-berman-introduces-bill-combat-voter-intimidation.txt,,68,13,3,0,0,2,0,0,4,True
Democratic Assembly,20240214-bill-ban-corporations-buying-single-family-homes-use-rentals-introduced.txt,,29,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240214-california-climate-resilience-bond-gains-strong-support-bay-area.txt,,23,10,8,4,0,0,0,0,1,True
Democratic Assembly,20240214-grow-our-own-medical-school-bill-introduced-asm-bains.txt,,30,12,11,0,1,0,0,0,0,False
Democratic Assembly,20240214-media-advisory-assemblymember-david-alvarez-introduce-assembly-bill-2586.txt,"February 15, 2024",23,2,0,1,0,1,0,0,0,True
Democratic Assembly,20240215-asm-steve-bennett-introduces-bill-targeting-states-single-use-plastic.txt,,20,7,7,0,0,0,0,0,0,False
Democratic Assembly,20240215-assemblymember-alex-lee-introduces-bill-create-social-housing-california.txt,,36,9,7,0,2,0,0,0,0,False
Democratic Assembly,20240215-assemblymember-david-alvarez-introduces-assembly-bill-2586-open-employment.txt,,29,10,8,3,0,0,0,0,0,False
Democratic Assembly,20240215-assemblymember-mckinnor-introduces-bill-protect-integrity-restorative.txt,,20,10,7,5,1,0,0,0,1,True
Democratic Assembly,20240215-assemblymember-stephanie-nguyen-introduces-ab-2576-diversion-attempted.txt,,14,2,2,0,0,0,0,0,0,False
Democratic Assembly,20240215-connolly-expands-healthy-soils-program-new-legislation.txt,,20,6,4,2,0,0,0,0,0,False
Democratic Assembly,20240216-assemblymember-alex-lee-introduces-legislation-tackle-lbgtq-inequalities.txt,,43,11,7,2,2,0,0,0,0,False
Democratic Assembly,20240217-ramos-announces-2024-bill-package.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240220-berman-unveils-legislation-free-tuition-wvmccd.txt,,29,12,9,3,1,0,0,0,0,False
Democratic Assembly,20240220-mountain-view-high-school-student-inspires-berman-bill.txt,,56,24,20,4,1,0,0,0,0,False
Democratic Assembly,20240220-new-bill-stops-landlords-denying-housing-tenants-pets.txt,,26,9,9,1,0,0,0,0,0,False
Democratic Assembly,20240221-assemblymember-connolly-codifies-expands-beaver-restoration-program.txt,,32,12,9,1,0,0,0,0,2,True
Democratic Assembly,20240221-assemblymember-mike-fong-introduces-legislation-exempt-victims-compensation.txt,,13,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240221-assemblymember-petrie-norris-and-survivors-announce-bill-fully-end-state.txt,,35,11,10,1,0,0,0,0,0,False
Democratic Assembly,20240221-state-facing-budget-deficit-buildstrong-california-welcomes-new-wildfire.txt,,24,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240222-asm-bains-announces-bill-combat-newer-more-dangerous-combinations-fentanyl.txt,,27,10,8,1,1,0,0,0,0,False
Democratic Assembly,20240222-assemblymember-arambula-introduces-ab-1915-make-emergency-opioid-overdose.txt,"July 1, 2026",36,17,16,0,1,0,0,0,0,False
Democratic Assembly,20240222-assemblymember-zbur-introduces-three-bills-improve-californias-social.txt,,40,11,9,5,0,0,0,0,0,False
Democratic Assembly,20240222-chiquita-canyon-landfill-legislative-letter.txt,,4,1,1,0,0,0,0,0,0,False
Democratic Assembly,20240223-assemblymember-alex-lee-introduces-2024-housing-legislative-package.txt,,55,10,9,0,1,0,0,0,0,False
Democratic Assembly,20240226-assemblymember-alex-lee-celebrates-black-history-month-honorees.txt,,52,3,2,0,0,0,0,0,1,True
Democratic Assembly,20240226-assemblywoman-pilar-schiavo-introduces-legislation-increase-job.txt,"March 2, 2024",29,8,8,0,0,0,0,0,0,False
Democratic Assembly,20240226-california-bill-requires-drug-testing-sewage-water-track-illicit-drug-use.txt,,22,7,6,1,1,0,0,0,0,False
Democratic Assembly,20240227-assemblymember-connolly-strengthens-community-land-trusts.txt,,20,5,5,0,0,0,0,0,0,False
Democratic Assembly,20240227-assemblymember-valencia-issues-statement-upcoming-budget-sub-7-committee.txt,,22,7,6,1,0,0,0,0,0,False
Democratic Assembly,20240227-bill-package-aimed-helping-older-adults-announced-asm-bains.txt,"December 31, 2030",21,10,8,4,0,0,0,0,0,False
Democratic Assembly,20240227-co-authors-and-coalition-grow-behind-affordable-housing-bond.txt,,282,16,11,4,1,0,0,0,0,False
Democratic Assembly,20240229-assemblymember-dr-corey-jackson-unveils-community-centric-district-bill.txt,"January 1, 2025",20,6,6,1,0,0,0,0,0,False
Democratic Assembly,20240229-assemblymember-kalra-announces-paga-legislation-strengthen-worker.txt,,43,11,10,1,0,0,0,0,0,False
Democratic Assembly,20240229-assemblywoman-pilar-schiavo-champions-legislation-strengthen-paid-leave.txt,,20,8,8,0,0,0,0,0,0,False
Democratic Assembly,20240229-state-assembly-passes-resolution-urge-federal-government-address.txt,"June 27, 2023",12,2,2,1,0,0,0,0,0,False
Democratic Assembly,20240301-assemblymember-arambula-and-state-senator-anna-caballero-host-virtual-town.txt,,38,7,6,0,0,1,0,0,0,True
Democratic Assembly,20240301-assemblymember-david-alvarez-introduces-assembly-bill-2560-expand-coastal.txt,,17,5,4,0,1,0,0,0,0,False
Democratic Assembly,20240301-assemblymember-gregg-hart-names-erica-flores-people-helping-people-woman.txt,,18,5,5,0,0,0,0,0,0,False
Democratic Assembly,20240301-assemblymember-liz-ortega-thanks-governor-newsom-delivering-low-cost.txt,"February 15, 2023",42,8,8,0,0,0,0,0,0,False
Democratic Assembly,20240304-assemblymember-dr-corey-jackson-stands-firm-against-defunding-crucial-dei.txt,,24,7,5,2,0,0,0,0,0,False
Democratic Assembly,20240304-assemblymember-nguyen-announces-ab-3042-attorney-general-bonta-remove.txt,,16,6,5,1,0,0,0,0,0,False
Democratic Assembly,20240304-assemblywoman-pilar-schiavo-champions-affordable-housing-solutions-foster.txt,,16,5,5,1,0,0,0,0,0,False
Democratic Assembly,20240304-bill-stops-state-hospital-patients-violent-criminal-history-being-released.txt,,22,6,4,1,1,0,0,0,0,False
Democratic Assembly,20240305-diane-papan-recognizes-unsung-hero-long-time-san-mateo-county-leader-nicole.txt,"March 1, 2024",21,7,7,1,0,0,0,0,1,True
Democratic Assembly,20240307-legislators-urge-puc-reject-proposed-utility-rate-increase.txt,,42,2,2,0,0,0,0,0,0,False
Democratic Assembly,20240307-naacp-childrens-defense-fund-and-other-state-wide-advocacy-organizations.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240308-assembly-budget-subcommittee-7-review-efficacy-californias-housing.txt,,29,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240311-assemblymember-ward-statement-utility-regulators-proposed-decision.txt,,0,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240311-new-bill-requires-self-driving-cars-report-accidents-and-traffic-violations.txt,,25,8,7,1,0,0,0,0,0,False
Democratic Assembly,20240311-papan-introduces-groundbreaking-legislation-safeguard-womens-health.txt,,24,6,5,2,0,0,0,0,0,False
Democratic Assembly,20240312-assemblymember-jesse-gabriel-celebrity-chef-tom-colicchio-unveil.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240312-assemblymember-ward-introduces-legislation-provide-guidelines-active.txt,,34,14,8,7,0,0,0,0,0,False
Democratic Assembly,20240312-assemblywoman-pilar-schiavo-calls-state-emergency-response-chiquita-canyon.txt,,21,8,5,3,0,0,0,0,0,False
Democratic Assembly,20240312-hart-authors-legislation-address-californias-idle-oil-well-crisis.txt,,36,10,9,1,0,0,0,0,0,False
Democratic Assembly,20240313-democracy-leaders-introduce-solutions-curb-emerging-digital-threats.txt,,45,20,17,2,0,1,0,0,0,True
Democratic Assembly,20240314-assembly-speaker-rivas-and-assemblymember-zbur-introduce-california-retail.txt,,54,25,24,4,0,0,0,0,0,False
Democratic Assembly,20240314-central-coast-caucus-releases-2024-budget-priorities.txt,"June 15, 2024",16,6,3,5,0,0,0,0,0,False
Democratic Assembly,20240315-three-inspiring-orange-county-leaders-honored-2024-women-year.txt,,54,7,7,0,0,0,0,0,0,False
Democratic Assembly,20240318-assemblywoman-pilar-schiavo-champions-bill-protect-workers-wage-theft.txt,,20,11,10,2,0,0,0,0,1,True
Democratic Assembly,20240319-assembly-bill-2318-provide-transparency-state-water-board-investments.txt,,15,4,3,1,0,0,0,0,0,False
Democratic Assembly,20240319-assemblywoman-petrie-norris-joins-child-marriage-survivors-discuss-end.txt,,19,6,4,2,0,0,0,0,0,False
Democratic Assembly,20240319-bill-help-law-enforcement-protect-wandering-seniors-passes-public-safety.txt,,21,8,7,0,1,0,0,0,0,False
Democratic Assembly,20240319-legislation-safeguard-salmon-and-steelhead-trout-lethal-storm-water.txt,,13,6,3,3,0,0,0,0,0,False
Democratic Assembly,20240319-san-francisco-giants-public-announcer-renel-brooks-moon-named-woman-year.txt,"September 22, 1948",25,7,6,1,0,0,0,0,0,False
Democratic Assembly,20240320-assemblywoman-soria-announces-new-select-committee-distressed-hospitals.txt,,27,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240321-assemblymember-nguyen-and-assemblymember-patterson-announce-acr-150-and-ab.txt,,18,7,6,1,0,0,0,0,0,False
Democratic Assembly,20240321-california-state-assembly-approves-concurrent-resolution-156-authored.txt,"March 25, 2024",13,3,3,0,0,0,0,0,0,False
Democratic Assembly,20240322-addis-bill-amplify-community-choice-oil-gas.txt,,21,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240322-asm-bains-ag-partners-fight-food-insecurity-kern-county.txt,,27,12,9,3,0,1,0,0,0,True
Democratic Assembly,20240322-assemblymember-arambula-selects-diane-phakonekham-ms-president-ceo-big.txt,,31,4,3,0,0,0,0,0,1,True
Democratic Assembly,20240322-san-diego-leaders-announce-ab-3024-new-legislation-curb-hate-littering.txt,,41,8,7,0,1,0,0,0,0,False
Democratic Assembly,20240325-assemblymember-dr-corey-jackson-introduces-bill-and-assembly-constitutional.txt,,36,9,6,1,2,0,0,0,0,False
Democratic Assembly,20240326-assemblymember-alex-lee-seeks-30-million-revive-calfresh-fruit-and.txt,"January 1, 2025",77,25,21,4,1,0,0,0,0,False
Democratic Assembly,20240328-assemblymember-jesse-gabriel-lieutenant-governor-eleni-kounalakis-announce.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240328-assemblymember-marc-berman-unveils-safety-reforms-school-zones-california.txt,,38,9,2,7,2,3,0,0,0,True
Democratic Assembly,20240328-central-coast-legislative-caucus-announces-2024-bill-package.txt,,35,7,5,4,0,0,0,0,0,False
Democratic Assembly,20240401-addis-issues-statement-highway-1-rocky-creek-collapse.txt,,17,4,4,1,0,0,0,0,0,False
Democratic Assembly,20240401-assemblymember-alex-lee-introduces-legislation-repeal-mortgage-interest.txt,,29,5,4,0,1,0,0,0,0,False
Democratic Assembly,20240401-california-introduces-bill-give-workers-right-disconnect-non-emergency.txt,,32,13,9,5,1,0,0,0,3,True
Democratic Assembly,20240402-addis-tackles-gender-violence-legislation-survivors.txt,"January 1, 2024",28,6,5,1,0,0,0,0,0,False
Democratic Assembly,20240402-asm-public-safety-committee-approves-dr-bains-bill-fight-emerging-drug.txt,"April 2, 2024",19,4,4,1,0,0,0,0,0,False
Democratic Assembly,20240402-assemblymember-calderon-recognizes-barbara-fitzgerald-2024-legislative.txt,,56,6,4,3,0,0,0,0,1,True
Democratic Assembly,20240402-assemblymember-ward-introduces-bill-provide-recourse-doxing-victims.txt,,30,7,3,3,1,0,0,0,0,False
Democratic Assembly,20240402-assemblywoman-lori-d-wilson-introduces-bill-promote-equity-housing-access.txt,,28,10,7,3,0,0,0,0,0,False
Democratic Assembly,20240402-attorney-general-bonta-assemblymember-wicks-announce-legislation-modernize.txt,,52,15,15,0,0,0,0,0,0,False
Democratic Assembly,20240402-bills-reduce-gun-violence-pass-legislative-hurdle.txt,,41,10,9,1,0,0,0,0,0,False
Democratic Assembly,20240403-addis-bill-ratepayer-transparency-passes-first-committee.txt,,17,2,2,0,0,0,0,0,0,False
Democratic Assembly,20240403-assemblymember-kalras-bill-protect-grieving-families-police-interrogations.txt,,31,8,7,1,0,0,0,0,0,False
Democratic Assembly,20240403-dr-bains-effort-increase-funding-childcare-and-safety-programs-passes-first.txt,"April 3, 2024",21,7,7,0,0,0,0,0,0,False
Democratic Assembly,20240403-papan-legislation-remove-unfair-barriers-paid-family-leave-benefits.txt,,17,5,5,0,0,0,0,0,0,False
Democratic Assembly,20240403-speaker-robert-rivas-announces-gavilan-college-board-trustees-vice.txt,,26,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240404-assemblymember-arambula-host-community-health-and-resource-fairs-april.txt,,37,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240404-assemblywoman-lori-d-wilson-introduces-ab-2300-protect-californians-harmful.txt,,28,8,5,3,0,0,0,0,0,False
Democratic Assembly,20240404-california-most-restrictive-methadone-state-country-new-bill-will-make-it.txt,,30,8,6,3,0,0,0,0,1,True
Democratic Assembly,20240408-assemblymember-alex-lee-introduces-bill-protect-children-potentially.txt,,50,8,7,0,0,0,0,0,2,True
Democratic Assembly,20240408-assemblymember-zbur-partners-mayor-bass-house-angelenos-living-rvs.txt,,25,6,5,3,0,0,0,0,0,False
Democratic Assembly,20240408-assemblywoman-soria-senator-caballero-california-approving-57-million-loan.txt,,21,5,5,0,0,0,0,0,0,False
Democratic Assembly,20240408-california-big-city-mayors-testify-new-committee-focused-struggling.txt,,5,1,1,0,0,0,0,0,0,False
Democratic Assembly,20240408-legislation-tackle-ticketmaster-monopoly-empower-fans-unveiled-asm-wicks.txt,,31,11,8,2,0,2,0,0,0,True
Democratic Assembly,20240409-ab-1960-increase-penalties-retail-theft-approved-assembly-public-safety.txt,"January 1, 2018",12,8,8,0,0,0,0,0,0,False
Democratic Assembly,20240409-assemblymember-alvarezs-assembly-bill-2586-opportunity-all-provides-equal.txt,,26,7,7,1,0,0,0,0,0,False
Democratic Assembly,20240409-assemblymember-gabriel-attorney-general-bonta-announce-legislation-increase.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240409-assemblymember-hart-seeks-legislative-oversight-hearing-homelessness.txt,,15,5,5,0,0,0,0,0,0,False
Democratic Assembly,20240409-assemblywoman-pilar-schiavo-champions-legislation-combat-retail-theft.txt,,26,14,11,4,0,0,0,0,0,False
Democratic Assembly,20240409-bermans-public-safety-package-advances.txt,,71,27,22,1,0,0,0,0,2,True
Democratic Assembly,20240409-bill-protect-residents-oil-and-gas-pollution-passes-committee.txt,,10,2,2,0,0,0,0,0,0,False
Democratic Assembly,20240409-californians-together-against-retail-crime.txt,,22,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240409-californias-first-generation-college-celebration-day-passes-committee.txt,"November 8, 2024",12,3,2,2,0,0,0,0,0,False
Democratic Assembly,20240409-dr-bains-bill-protect-residents-transnational-repression-clears-public.txt,"April 9, 2024",21,7,6,1,0,0,0,0,0,False
Democratic Assembly,20240409-speaker-robert-rivas-assembly-lawmakers-announce-comprehensive-bipartisan.txt,,102,50,50,3,0,0,0,0,0,False
Democratic Assembly,20240409-sunol-glen-unified-school-district-superintendent-recognized-woman-year.txt,,19,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240410-assemblymember-zbur-announces-bill-prevent-hate-based-gun-violence.txt,,27,8,8,3,0,0,0,0,0,False
Democratic Assembly,20240410-assemblymember-zburs-bills-uplift-lgbtq-community-advance-out-first.txt,,31,6,5,3,0,0,0,0,0,False
Democratic Assembly,20240410-bill-streamline-train-electrification-projects-passes-first-policy.txt,"April 8, 2024",27,19,18,2,1,0,0,0,0,False
Democratic Assembly,20240410-higher-education-committee-green-lights-bains-med-school-proposal.txt,"April 10, 2024",18,4,3,1,0,0,0,0,0,False
Democratic Assembly,20240410-port-san-diego-reform-and-accountability-act-passes-local-government.txt,,10,2,2,0,0,0,0,0,0,False
Democratic Assembly,20240410-quirk-silvas-bill-streamlining-building-permit-process-california-advances.txt,,14,3,2,2,0,0,0,0,0,False
Democratic Assembly,20240411-assemblymember-al-muratsuchi-introduces-california-freedom-read-act-fight.txt,,26,10,9,0,1,0,0,0,0,False
Democratic Assembly,20240411-assemblymember-alvarezs-ab-2560-passes-housing-committee-expand-coastal.txt,,16,5,4,0,1,0,0,0,0,False
Democratic Assembly,20240411-connolly-bills-passed-through-assembly-policy-committees.txt,,45,2,2,0,0,0,0,0,0,False
Democratic Assembly,20240411-two-assemblymember-zburs-housing-and-homelessness-bills-advance-out-first.txt,,39,7,5,5,0,0,0,0,0,False
Democratic Assembly,20240412-legislation-eliminate-barriers-build-more-housing-and-reform-builders.txt,,15,6,4,2,0,0,0,0,0,False
Democratic Assembly,20240415-elected-officials-community-organizations-and-1300-volunteers-join-together.txt,,1,0,0,0,0,0,0,0,0,False
Democratic Assembly,20240415-new-bill-ends-californias-ban-funding-drug-free-recovery-housing.txt,,32,6,6,0,0,0,0,0,0,False
Democratic Assembly,20240415-volunteers-harvest-12000-pounds-fresh-produce-harvest-solutions-farm-during.txt,,14,3,3,0,0,0,0,0,0,False
Democratic Assembly,20240416-assemblymember-connolly-and-colleagues-pass-title-ix-bill-package-through.txt,,20,4,4,0,0,0,0,0,0,False
Democratic Assembly,20240416-assemblymember-david-alvarezs-bill-help-protect-california-insurance.txt,,20,10,10,1,0,0,0,0,0,False
Democratic Assembly,20240416-assemblywoman-sorias-ab-3171-hold-fentanyl-traffickers-accountable-passes.txt,,15,1,1,0,0,0,0,0,0,False
Democratic Assembly,20240417-assemblywoman-lori-d-wilson-introduces-assembly-bill-3259-empowering-solano.txt,,21,4,3,1,0,0,0,0,1,True
Democratic Assembly,20240417-assemblywoman-sorias-ab-2104-and-ab-3275-pass-first-policy-committees.txt,,50,13,11,0,0,0,0,0,1,True
Democratic Assembly,20240417-dr-bains-plan-expand-access-addiction-treatment-clears-major-hurdles.txt,,29,11,8,2,1,0,0,0,0,False
Democratic Assembly,20240417-new-poll-strong-majority-voters-support-housing-bond-november-ballot.txt,"April 4, 2024",64,12,5,5,3,0,0,0,0,False
Democratic Assembly,20240418-connolly-passes-wildfire-insurance-bill-through-policy-committee.txt,,17,5,5,0,0,0,0,0,0,False
Democratic Assembly,20240418-legislation-empower-first-generation-college-students-advances-assembly.txt,,18,5,4,1,1,0,0,0,0,False
Democratic Assembly,20240418-state-assembly-fentanyl-committee-calls-emergency-efforts-increase-access-0.txt,,31,10,7,4,0,0,0,0,0,False
Democratic Assembly,20240422-assemblymember-alvarezs-bill-would-provide-residents-long-term-care.txt,,15,5,5,0,0,0,0,0,0,False
Democratic Assembly,20240422-assemblywoman-lori-d-wilson-introduces-bill-ab-2229-enhance-comprehensive-0.txt,,17,4,4,0,0,0,0,0,1,True
Democratic Assembly,20240422-sacramento-county-da-thien-ho-and-mothers-against-drunk-driving-join.txt,,31,9,7,2,0,1,0,0,0,True
Democratic Assembly,20240423-assemblymember-alvarez-city-san-diego-partnering-water-and-storm-channel.txt,,23,6,6,1,0,0,0,0,0,False
Democratic Assembly,20240423-assemblymember-kalra-releases-statement-ab-2200-calcares-passage-first.txt,,14,5,4,1,0,0,0,0,0,False
Democratic Assembly,20240423-assemblymember-zbur-holds-first-district-51-advisory-committee-meeting.txt,,43,5,5,2,0,0,0,0,0,False
Democratic Assembly,20240423-assemblywoman-schiavos-legislation-support-vulnerable-homeowners-advances.txt,,23,11,9,2,0,0,0,0,0,False
Democratic Assembly,20240423-california-latino-legislative-caucus-announces-ab-2131-valencia-priority.txt,,17,5,5,1,0,0,0,0,0,False
